nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
470	584	2007-01-02 00:00:00	3.34	290.8	0.13	0.137	0.581	276.637	0.002	13.843	29	6.87	6.776	1.28	330.953	0.106	3.089	284.801	0.145	9.088	8.825	6.374	5.937
470	584	2007-01-02 01:00:00	3.38	290.344	0.13	0.138	0.583	276.637	0.002	13.843	29	6.941	6.771	1.26	330.564	0.106	3.132	284.645	0.145	9.091	8.84	6.384	5.947
470	584	2007-01-02 02:00:00	3.34	289.329	0.129	0.137	0.543	267.727	0.002	13.11	29	6.841	6.779	1.58	324.772	0.109	2.946	279.722	0.149	8.898	8.698	6.22	5.795
470	584	2007-01-02 03:00:00	3.27	287.528	0.129	0.138	0.541	267.727	0.002	13.11	29	6.684	6.764	1.54	324.32	0.109	2.887	277.717	0.149	8.9	8.712	6.206	5.778
470	584	2007-01-02 04:00:00	3.24	285.465	0.13	0.138	0.54	267.727	0.002	13.11	29	6.624	6.733	1.49	323.769	0.109	2.876	276.018	0.149	8.881	8.692	6.199	5.772
470	584	2007-01-02 05:00:00	3.4	284.545	0.13	0.139	0.722	283.021	0.002	16.422	29	6.989	6.692	0.82	325.324	0.111	3.302	283.09	0.142	8.211	7.573	6.5	6.042
470	584	2007-01-02 06:00:00	3.72	285.169	0.128	0.139	0.753	283.021	0.002	16.422	29	7.669	6.746	0.73	313.027	0.112	3.648	284.647	0.14	8.074	7.463	6.59	6.134
470	584	2007-01-02 07:00:00	3.95	285.509	0.127	0.137	0.76	283.021	0.002	16.422	29	8.192	6.872	0.74	309.449	0.111	3.884	285.112	0.138	8.239	7.683	6.726	6.277
470	584	2007-01-02 08:00:00	3.85	285.139	0.126	0.134	0.344	332.331	0.001	9.518	29	7.954	7.064	3.7	282.964	0.13	1.067	310.901	0.208	7.344	7.06	4.344	4.006
470	584	2007-01-02 09:00:00	3.51	284.77	0.126	0.131	0.34	332.331	0.001	9.518	29	7.232	7.255	3.39	282.608	0.128	0.911	314.706	0.205	7.513	7.258	4.433	4.103
470	584	2007-01-02 10:00:00	3.2	285.241	0.126	0.129	0.339	332.331	0.001	9.518	29	6.627	7.334	3.09	282.678	0.126	0.854	319.015	0.205	7.623	7.383	4.459	4.139
470	584	2007-01-02 11:00:00	2.93	287.521	0.126	0.131	0.432	338.217	0.001	11.534	29	6.039	7.21	2.64	279.696	0.125	1.277	320.803	0.163	7.662	7.403	5.461	4.984
470	584	2007-01-02 12:00:00	2.73	293.067	0.127	0.135	0.44	338.217	0.001	11.534	29	5.552	6.896	2.3	279.377	0.125	1.472	325.813	0.165	7.622	7.373	5.345	4.857
470	584	2007-01-02 13:00:00	2.61	300.748	0.127	0.14	0.45	338.217	0.002	11.534	29	5.296	6.573	2	280.189	0.126	1.674	328.764	0.167	7.607	7.379	5.285	4.817
470	584	2007-01-02 14:00:00	2.65	308.357	0.129	0.145	0.561	319.33	0.002	13.58	29	5.369	6.319	1.01	254.451	0.134	2.449	315.577	0.148	7.031	6.771	6.058	5.532
470	584	2007-01-02 15:00:00	2.82	313.127	0.132	0.148	0.58	319.33	0.002	13.58	29	5.772	6.24	0.85	254.841	0.135	2.685	317.283	0.149	6.974	6.738	6.033	5.533
470	584	2007-01-02 16:00:00	2.99	316.001	0.135	0.147	0.58	319.33	0.002	13.58	29	6.185	6.338	0.73	261.015	0.133	2.901	318.197	0.148	7.043	6.787	6.172	5.703
470	584	2007-01-02 17:00:00	3.13	318.525	0.134	0.143	0.524	319.732	0.002	12.686	29	6.486	6.542	0.82	298.606	0.119	3.019	319.416	0.145	7.747	7.397	6.351	5.899
470	584	2007-01-02 18:00:00	3.23	321.403	0.13	0.138	0.514	319.732	0.002	12.686	29	6.65	6.781	1	334.828	0.11	3.067	320.354	0.142	8.593	8.259	6.519	6.069
470	584	2007-01-02 19:00:00	3.29	323.743	0.126	0.134	0.512	319.732	0.002	12.686	29	6.738	6.965	1.11	344.203	0.105	3.096	321.568	0.139	9.084	8.778	6.647	6.184
470	584	2007-01-02 20:00:00	3.21	324.764	0.121	0.131	0.429	305.849	0.001	11.116	29	6.494	7.084	1.99	341.35	0.11	2.516	314.575	0.15	8.831	8.6	6.156	5.713
470	584	2007-01-02 21:00:00	3.07	324.738	0.118	0.129	0.427	305.849	0.001	11.116	29	6.177	7.152	2	341.392	0.108	2.328	312.52	0.151	8.985	8.776	6.055	5.601
470	584	2007-01-02 22:00:00	2.99	324.596	0.115	0.128	0.427	305.849	0.001	11.116	29	5.987	7.177	2.01	341.055	0.107	2.217	311.009	0.154	9.111	8.916	5.936	5.474
470	584	2007-01-02 23:00:00	2.87	324.858	0.111	0.127	0.339	289.316	0.001	9.251	29	5.714	7.228	2.52	333.238	0.115	1.372	294.931	0.195	8.351	8.105	4.68	4.329
470	584	2007-01-03 00:00:00	2.73	325.208	0.109	0.125	0.338	289.316	0.001	9.251	29	5.422	7.271	2.4	334.557	0.113	1.316	292.126	0.195	8.464	8.228	4.666	4.311
470	584	2007-01-03 01:00:00	2.63	325.273	0.109	0.125	0.338	289.316	0.001	9.251	29	5.202	7.246	2.28	335.802	0.112	1.299	290.23	0.196	8.545	8.308	4.636	4.276
470	584	2007-01-03 02:00:00	2.53	325.487	0.108	0.124	0.305	262.792	0.001	8.527	29	5.007	7.251	2.36	332.522	0.116	0.932	274.231	0.23	8.074	7.718	3.959	3.659
470	584	2007-01-03 03:00:00	2.46	325.677	0.107	0.122	0.306	262.792	0.001	8.527	29	4.86	7.272	2.26	334.724	0.113	0.991	270.915	0.221	8.258	7.907	4.088	3.76
470	584	2007-01-03 04:00:00	2.42	325.785	0.107	0.121	0.308	262.792	0.001	8.527	29	4.781	7.281	2.2	336.319	0.11	1.028	268.273	0.22	8.423	8.055	4.096	3.763
470	584	2007-01-03 05:00:00	2.42	325.104	0.107	0.12	0.411	231.9	0.001	10.712	29	4.77	7.22	2.2	336.222	0.109	1.008	256.29	0.228	8.336	7.853	3.928	3.584
470	584	2007-01-03 06:00:00	2.45	322.579	0.106	0.12	0.432	231.9	0.002	10.712	29	4.833	7.046	2.15	338.778	0.105	1.193	251.106	0.225	8.643	8.164	3.983	3.634
470	584	2007-01-03 07:00:00	2.51	318.578	0.106	0.121	0.448	231.9	0.002	10.712	29	4.941	6.889	2.12	339.984	0.102	1.35	245.787	0.222	8.866	8.381	4.068	3.728
470	584	2007-01-03 08:00:00	2.65	309.219	0.074	0.125	0.625	226.886	0.002	13.754	29	4.869	6.633	2.07	341.766	0.099	1.65	242.409	0.213	9.191	8.71	4.284	3.952
470	584	2007-01-03 09:00:00	2.9	291.992	0.074	0.132	0.679	226.886	0.002	13.754	29	5.158	6.375	2.02	342.629	0.097	2.08	239.478	0.199	9.474	8.991	4.604	4.257
470	584	2007-01-03 10:00:00	3.13	275.892	0.164	0.135	0.669	226.886	0.002	13.754	29	6.703	6.352	1.96	342.537	0.095	2.446	236.485	0.184	9.671	9.186	5.02	4.662
470	584	2007-01-03 11:00:00	3.38	262.113	0.147	0.136	0.659	225.231	0.002	14.043	29	7.301	6.46	1.9	341.971	0.094	2.795	233.405	0.171	9.812	9.337	5.436	5.085
470	584	2007-01-03 12:00:00	3.62	252.895	0.145	0.136	0.638	225.231	0.002	14.043	29	7.769	6.615	1.83	341.198	0.093	3.124	232.023	0.161	10.007	9.58	5.803	5.459
470	584	2007-01-03 13:00:00	3.85	246.609	0.135	0.135	0.621	225.231	0.002	14.043	29	8.106	6.766	1.77	339.843	0.092	3.415	231.142	0.154	10.15	9.75	6.108	5.773
470	584	2007-01-03 14:00:00	4.07	241.665	0.133	0.134	0.703	227.102	0.002	15.616	29	8.545	6.892	1.62	343.031	0.09	3.735	230.789	0.148	10.547	10.2	6.375	6.031
470	584	2007-01-03 15:00:00	4.24	238.073	0.132	0.133	0.713	227.102	0.002	15.616	29	8.882	6.993	1.51	344.129	0.088	3.959	230.052	0.144	10.778	10.458	6.563	6.205
470	584	2007-01-03 16:00:00	4.27	235.333	0.122	0.133	0.71	227.102	0.002	15.616	29	8.876	7.02	1.4	344.962	0.088	4.034	228.972	0.142	10.877	10.553	6.642	6.277
470	584	2007-01-03 17:00:00	4.31	233.2	0.121	0.133	0.742	227.19	0.002	16.098	29	8.957	7.029	1.3	346.112	0.087	4.112	228.269	0.14	10.972	10.652	6.695	6.318
470	584	2007-01-03 18:00:00	4.39	231.007	0.121	0.132	0.746	227.19	0.002	16.098	29	9.132	7.083	1.23	346.747	0.088	4.215	227.336	0.138	10.951	10.638	6.787	6.403
470	584	2007-01-03 19:00:00	4.47	228.856	0.122	0.131	0.735	227.19	0.002	16.098	29	9.254	7.175	1.18	347.028	0.088	4.306	226.198	0.136	10.864	10.57	6.908	6.527
470	584	2007-01-03 20:00:00	4.61	226.862	0.123	0.13	0.877	227.108	0.002	18.454	29	9.599	7.235	1.03	349.58	0.086	4.499	224.462	0.134	11.269	10.986	7.016	6.622
470	584	2007-01-03 21:00:00	4.82	225.004	0.125	0.13	0.919	227.108	0.002	18.454	29	10.093	7.263	0.96	349.725	0.086	4.721	223.2	0.133	11.221	10.945	7.07	6.662
470	584	2007-01-03 22:00:00	4.94	223.415	0.126	0.129	0.934	227.108	0.003	18.454	29	10.388	7.303	0.91	349.986	0.087	4.86	222.055	0.132	11.133	10.845	7.129	6.717
470	584	2007-01-03 23:00:00	4.91	222.696	0.126	0.129	0.804	232.624	0.002	16.523	29	10.318	7.348	1.11	358.201	0.093	4.78	222.663	0.131	10.372	10.14	7.15	6.745
470	584	2007-01-04 00:00:00	4.81	222.297	0.126	0.128	0.769	232.624	0.002	16.523	29	10.104	7.392	1.2	169.65	0.096	4.657	223.049	0.131	10.131	9.935	7.18	6.786
470	584	2007-01-04 01:00:00	4.73	221.785	0.127	0.128	0.761	232.624	0.002	16.523	29	9.938	7.391	1.23	169.283	0.097	4.571	223.046	0.131	10.097	9.935	7.166	6.771
470	584	2007-01-04 02:00:00	4.55	222.221	0.127	0.128	0.674	250.228	0.002	15.313	29	9.532	7.37	1.9	182.41	0.106	4.138	228.465	0.134	9.112	8.878	6.994	6.597
470	584	2007-01-04 03:00:00	4.33	223.948	0.129	0.129	0.658	250.228	0.002	15.313	29	9.051	7.333	1.84	181.955	0.105	3.922	230.822	0.135	9.214	9.029	6.929	6.542
470	584	2007-01-04 04:00:00	4.17	226.696	0.129	0.13	0.659	250.228	0.002	15.313	29	8.722	7.243	1.74	181.985	0.105	3.794	233.54	0.137	9.256	9.095	6.835	6.442
470	584	2007-01-04 05:00:00	4.01	231.073	0.13	0.132	0.67	265.218	0.002	15.594	29	8.381	7.131	2.1	191.882	0.111	3.419	243.369	0.142	8.747	8.552	6.561	6.165
470	584	2007-01-04 06:00:00	3.93	238.114	0.131	0.134	0.676	265.218	0.002	15.594	29	8.217	7.023	1.91	192.228	0.11	3.435	249.377	0.144	8.807	8.638	6.507	6.115
470	584	2007-01-04 07:00:00	3.97	246.724	0.132	0.135	0.678	265.218	0.002	15.594	29	8.325	7.003	1.72	192.791	0.11	3.574	255.984	0.142	8.853	8.701	6.581	6.19
470	584	2007-01-04 08:00:00	4.1	257.115	0.13	0.134	0.723	274.041	0.002	16.461	29	8.604	7.064	1.57	195.588	0.11	3.786	264.392	0.139	8.775	8.571	6.741	6.349
470	584	2007-01-04 09:00:00	4.3	266.835	0.126	0.132	0.731	274.041	0.002	16.461	29	8.976	7.192	1.35	198.591	0.11	4.085	271.237	0.134	8.813	8.624	6.96	6.553
470	584	2007-01-04 10:00:00	4.56	275.075	0.12	0.127	0.733	274.041	0.002	16.461	29	9.406	7.422	1.17	209.059	0.108	4.402	277.207	0.129	8.95	8.734	7.245	6.826
470	584	2007-01-04 11:00:00	4.71	281.524	0.117	0.124	0.721	288.402	0.002	16.472	29	9.732	7.636	1.17	216.3	0.115	4.561	283.695	0.125	8.095	7.661	7.52	7.092
470	584	2007-01-04 12:00:00	4.75	286.347	0.115	0.122	0.722	288.402	0.002	16.472	29	9.791	7.752	1.01	229.219	0.112	4.64	287.459	0.123	8.344	7.922	7.639	7.201
470	584	2007-01-04 13:00:00	4.74	289.84	0.114	0.121	0.725	288.402	0.002	16.472	29	9.758	7.786	0.88	252.459	0.108	4.661	290.303	0.122	8.635	8.221	7.671	7.223
470	584	2007-01-04 14:00:00	4.7	293.255	0.114	0.121	0.684	300.217	0.002	15.796	29	9.654	7.813	0.86	241.631	0.117	4.623	294.127	0.121	7.748	7.277	7.726	7.273
470	584	2007-01-04 15:00:00	4.65	296.527	0.113	0.121	0.683	300.217	0.002	15.796	29	9.527	7.83	0.74	258.792	0.112	4.588	296.949	0.121	8.093	7.623	7.735	7.283
470	584	2007-01-04 16:00:00	4.62	298.907	0.113	0.121	0.684	300.217	0.002	15.796	29	9.47	7.818	0.65	284.234	0.108	4.578	299.031	0.121	8.471	8.009	7.718	7.264
470	584	2007-01-04 17:00:00	4.61	301.47	0.112	0.121	0.668	306.863	0.002	15.536	29	9.432	7.829	0.65	287.802	0.108	4.564	301.611	0.121	8.349	7.794	7.731	7.276
470	584	2007-01-04 18:00:00	4.72	305.969	0.111	0.118	0.666	306.863	0.002	15.536	29	9.62	7.987	0.76	323.808	0.095	4.654	305.655	0.119	9.752	9.184	7.858	7.391
470	584	2007-01-04 19:00:00	4.94	311.482	0.108	0.113	0.663	306.863	0.002	15.536	29	10.043	8.302	1.12	340.309	0.085	4.811	310.106	0.115	11.262	10.881	8.091	7.6
470	584	2007-01-04 20:00:00	4.95	315.903	0.1	0.109	0.531	306.966	0.002	13.154	29	9.874	8.622	2.55	332.337	0.088	4.241	310.027	0.119	11.234	11.101	7.84	7.36
470	584	2007-01-04 21:00:00	4.82	319.37	0.096	0.105	0.524	306.966	0.002	13.154	29	9.504	8.882	2.93	332.489	0.086	3.822	311.567	0.12	11.381	11.259	7.734	7.241
470	584	2007-01-04 22:00:00	4.68	321.653	0.092	0.103	0.524	306.966	0.002	13.154	29	9.131	8.992	3.1	333.578	0.086	3.504	312.097	0.123	11.505	11.383	7.525	7.013
470	584	2007-01-04 23:00:00	4.47	323.381	0.09	0.102	0.434	297.535	0.001	11.356	29	8.62	9.064	3.86	330.273	0.091	2.262	302.059	0.152	10.655	10.48	6.068	5.656
470	584	2007-01-05 00:00:00	4.21	324.5	0.089	0.102	0.433	297.535	0.001	11.356	29	7.66	9.056	3.63	331.874	0.091	2.121	301.333	0.154	10.698	10.515	5.963	5.548
470	584	2007-01-05 01:00:00	3.93	324.733	0.089	0.103	0.434	297.535	0.001	11.356	29	7.183	8.863	3.36	332.925	0.092	2.04	300.856	0.157	10.627	10.438	5.829	5.412
470	584	2007-01-05 02:00:00	3.59	324.991	0.089	0.105	0.303	284.265	0.001	8.523	29	6.672	8.702	3.41	328.842	0.099	1.146	287.842	0.206	9.521	9.183	4.465	4.149
470	584	2007-01-05 03:00:00	3.25	325.166	0.09	0.107	0.301	284.265	0.001	8.523	29	6.107	8.532	3.07	329.489	0.101	1.068	286.013	0.207	9.38	9.059	4.438	4.124
470	584	2007-01-05 04:00:00	2.97	324.847	0.092	0.11	0.302	284.265	0.001	8.523	29	5.68	8.283	2.78	329.921	0.103	1.04	284.781	0.209	9.219	8.908	4.367	4.044
470	584	2007-01-05 05:00:00	2.78	324.28	0.094	0.112	0.291	261.87	0.001	8.273	29	5.384	8.078	2.64	329.098	0.106	0.868	272.255	0.23	8.852	8.472	3.964	3.67
470	584	2007-01-05 06:00:00	2.64	323.715	0.096	0.113	0.293	261.87	0.001	8.273	29	5.137	7.926	2.49	329.574	0.106	0.889	268.742	0.231	8.822	8.461	3.93	3.629
470	584	2007-01-05 07:00:00	2.54	323.156	0.097	0.115	0.295	261.87	0.001	8.273	29	4.937	7.764	2.36	330.216	0.107	0.919	266.289	0.232	8.79	8.437	3.912	3.606
470	584	2007-01-05 08:00:00	2.47	321.64	0.097	0.118	0.375	240.398	0.001	9.96	29	4.797	7.498	2.24	331.918	0.107	1.026	258.871	0.222	8.719	8.316	4.032	3.684
470	584	2007-01-05 09:00:00	2.44	318.02	0.097	0.122	0.387	240.398	0.002	9.96	29	4.734	7.122	2.14	332.809	0.108	1.168	253.162	0.223	8.683	8.302	4.032	3.691
470	584	2007-01-05 10:00:00	2.43	312.985	0.098	0.127	0.393	240.398	0.002	9.96	29	4.72	6.81	2.04	333.609	0.109	1.314	249.185	0.218	8.639	8.277	4.158	3.823
470	584	2007-01-05 11:00:00	2.49	303.377	0.098	0.134	0.508	239.221	0.002	12.233	29	4.847	6.469	1.9	336.347	0.108	1.611	248.525	0.205	8.796	8.469	4.464	4.13
470	584	2007-01-05 12:00:00	2.63	288.315	0.099	0.142	0.523	239.221	0.002	12.233	29	5.135	6.231	1.8	336.808	0.108	1.92	244.275	0.193	8.75	8.442	4.766	4.423
470	584	2007-01-05 13:00:00	2.77	273.557	0.169	0.145	0.516	239.221	0.002	12.233	29	5.998	6.184	1.7	336.423	0.11	2.19	241.169	0.181	8.675	8.388	5.116	4.765
470	584	2007-01-05 14:00:00	2.88	264.99	0.147	0.147	0.505	259.914	0.002	12.391	29	6.055	6.243	1.65	330.159	0.113	2.367	247.985	0.172	8.347	7.984	5.428	5.09
470	584	2007-01-05 15:00:00	3.01	261.037	0.145	0.147	0.5	259.914	0.002	12.391	29	6.286	6.328	1.62	318.806	0.116	2.534	251.114	0.165	8.189	7.909	5.675	5.338
470	584	2007-01-05 16:00:00	3.12	258.601	0.135	0.147	0.499	259.914	0.002	12.391	29	6.493	6.392	1.57	304.849	0.118	2.697	252.864	0.16	8.138	7.908	5.849	5.509
470	584	2007-01-05 17:00:00	3.06	258.498	0.133	0.146	0.368	279.529	0.001	9.907	29	6.333	6.463	2.26	247.125	0.132	2.064	267.298	0.166	7.193	6.935	5.61	5.257
470	584	2007-01-05 18:00:00	2.89	260.841	0.132	0.145	0.365	279.529	0.001	9.907	29	5.966	6.504	2.18	253.315	0.131	1.899	267.173	0.169	7.322	7.088	5.521	5.181
470	584	2007-01-05 19:00:00	2.71	265.368	0.132	0.145	0.365	279.529	0.001	9.907	29	5.554	6.489	2.03	260.193	0.129	1.8	269.509	0.17	7.424	7.201	5.432	5.076
470	584	2007-01-05 20:00:00	2.54	270.52	0.132	0.144	0.289	274.056	0.001	8.201	29	5.166	6.488	2.32	270.311	0.135	1.026	271.342	0.223	7.15	6.998	4.131	3.852
470	584	2007-01-05 21:00:00	2.37	275.372	0.133	0.144	0.288	274.056	0.001	8.201	29	4.799	6.475	2.16	276.189	0.134	0.981	272.368	0.223	7.172	7.014	4.13	3.845
470	584	2007-01-05 22:00:00	2.21	280.145	0.136	0.145	0.288	274.056	0.001	8.201	29	4.481	6.416	2	282.174	0.134	0.958	273.487	0.223	7.183	7.018	4.1	3.805
470	584	2007-01-05 23:00:00	2.1	283.291	0.147	0.146	0.302	265.062	0.001	8.481	29	4.284	6.306	1.82	290.594	0.133	1.033	265.829	0.216	7.247	7.083	4.217	3.896
470	584	2007-01-06 00:00:00	2.01	284.545	0.151	0.149	0.304	265.062	0.001	8.481	29	4.109	6.163	1.67	294.696	0.132	1.117	267.818	0.209	7.268	7.089	4.347	4
470	584	2007-01-06 01:00:00	1.93	284.88	0.152	0.152	0.305	265.062	0.001	8.481	29	3.946	6.015	1.57	296.893	0.133	1.119	267.346	0.211	7.189	7.003	4.29	3.939
470	584	2007-01-06 02:00:00	1.86	284.505	0.135	0.155	0.306	259.859	0.001	8.462	29	3.729	5.879	1.5	300.12	0.135	1.09	261.006	0.217	7.071	6.873	4.174	3.834
470	584	2007-01-06 03:00:00	1.8	283.557	0.14	0.158	0.307	259.859	0.001	8.462	29	3.634	5.758	1.44	300.122	0.137	1.087	260.509	0.219	6.989	6.791	4.127	3.791
470	584	2007-01-06 04:00:00	1.76	282.48	0.143	0.161	0.307	259.859	0.001	8.462	29	3.56	5.659	1.39	299.369	0.138	1.087	260.299	0.221	6.912	6.718	4.095	3.764
470	584	2007-01-06 05:00:00	1.77	280.846	0.144	0.165	0.369	262.483	0.001	9.784	29	3.582	5.537	1.21	303.794	0.135	1.296	265.521	0.206	7.139	6.957	4.406	4.051
470	584	2007-01-06 06:00:00	1.82	279.223	0.146	0.168	0.372	262.483	0.001	9.784	29	3.693	5.45	1.19	303.132	0.136	1.383	265.618	0.204	7.087	6.905	4.445	4.092
470	584	2007-01-06 07:00:00	1.87	278.476	0.149	0.169	0.373	262.483	0.001	9.784	29	3.809	5.453	1.19	302.54	0.136	1.444	265.539	0.202	7.067	6.885	4.515	4.161
470	584	2007-01-06 08:00:00	1.91	278.377	0.151	0.167	0.342	257.757	0.001	9.148	29	3.894	5.528	1.33	299.759	0.139	1.37	261.243	0.206	6.944	6.762	4.423	4.079
470	584	2007-01-06 09:00:00	1.93	278.382	0.149	0.164	0.339	257.757	0.001	9.148	29	3.94	5.627	1.37	299.127	0.138	1.363	260.243	0.203	6.997	6.828	4.489	4.145
470	584	2007-01-06 10:00:00	1.96	277.99	0.148	0.162	0.338	257.757	0.001	9.148	29	3.997	5.703	1.4	298.182	0.137	1.372	259.586	0.201	7.042	6.876	4.55	4.202
470	584	2007-01-06 11:00:00	1.98	276.681	0.147	0.161	0.344	251.35	0.001	9.288	29	4.047	5.739	1.42	298.797	0.137	1.38	255.303	0.199	7.057	6.895	4.581	4.228
470	584	2007-01-06 12:00:00	1.99	274.991	0.147	0.161	0.344	251.35	0.001	9.288	29	4.051	5.736	1.4	298.304	0.136	1.41	254.158	0.197	7.084	6.919	4.628	4.27
470	584	2007-01-06 13:00:00	1.97	273.602	0.147	0.162	0.345	251.35	0.001	9.288	29	4.013	5.708	1.36	297.815	0.136	1.423	253.593	0.196	7.097	6.923	4.643	4.283
470	584	2007-01-06 14:00:00	1.93	272.689	0.147	0.162	0.331	254.063	0.001	8.996	29	3.935	5.677	1.34	295.04	0.136	1.399	254.683	0.197	7.038	6.852	4.62	4.257
470	584	2007-01-06 15:00:00	1.9	271.953	0.148	0.163	0.331	254.063	0.001	8.996	29	3.857	5.646	1.29	294.431	0.136	1.388	254.757	0.197	7.022	6.828	4.622	4.257
470	584	2007-01-06 16:00:00	1.86	271.01	0.151	0.164	0.331	254.063	0.001	8.996	29	3.797	5.605	1.25	293.785	0.136	1.384	254.749	0.197	6.994	6.792	4.622	4.254
470	584	2007-01-06 17:00:00	1.81	270.143	0.154	0.165	0.298	248.52	0.001	8.275	29	3.702	5.579	1.39	286.463	0.142	1.16	248.311	0.215	6.727	6.533	4.235	3.903
470	584	2007-01-06 18:00:00	1.75	269.25	0.156	0.166	0.297	248.52	0.001	8.275	29	3.583	5.552	1.34	286.075	0.142	1.132	247.609	0.214	6.704	6.51	4.239	3.908
