nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
470	584	2003-03-02 16:00:00	1.74	221.063	0.167	0.179	0.328	236.735	0.001	8.97	29	3.654	5.257	1.12	109.528	0.156	1.339	235.133	0.2	6.184	6.042	4.586	4.243
470	584	2003-03-02 17:00:00	1.81	229.521	0.169	0.177	0.361	254.346	0.001	9.71	29	3.831	5.318	1.06	118.937	0.158	1.47	244.084	0.189	6.033	5.842	4.842	4.477
470	584	2003-03-02 18:00:00	1.84	235.999	0.169	0.178	0.364	254.346	0.001	9.71	29	3.881	5.313	1.03	121.031	0.155	1.525	246.996	0.19	6.179	6.013	4.835	4.475
470	584	2003-03-02 19:00:00	1.83	241.033	0.17	0.178	0.365	254.346	0.001	9.71	29	3.848	5.278	0.98	116.845	0.153	1.542	249.086	0.191	6.289	6.134	4.799	4.444
470	584	2003-03-02 20:00:00	1.74	245.214	0.171	0.178	0.257	261.177	0.001	7.367	29	3.654	5.299	1.48	235.521	0.161	0.917	258.177	0.242	6.019	5.901	3.783	3.502
470	584	2003-03-02 21:00:00	1.61	249.815	0.171	0.176	0.254	261.177	0.001	7.367	29	3.378	5.329	1.39	243.382	0.161	0.813	258.462	0.246	6.021	5.902	3.715	3.441
470	584	2003-03-02 22:00:00	1.52	255.791	0.171	0.176	0.254	261.177	0.001	7.367	29	3.182	5.313	1.31	252.199	0.16	0.768	259.967	0.247	6.015	5.883	3.68	3.4
470	584	2003-03-02 23:00:00	1.44	262.67	0.171	0.176	0.225	262.939	0.001	6.671	29	3.01	5.294	1.32	262.269	0.164	0.575	263.606	0.289	5.845	5.698	3.154	2.923
470	584	2003-03-03 00:00:00	1.38	270.453	0.171	0.175	0.225	262.939	0.001	6.671	29	2.877	5.284	1.26	273.605	0.163	0.558	263.746	0.29	5.85	5.687	3.135	2.901
470	584	2003-03-03 01:00:00	1.35	278.316	0.17	0.175	0.225	262.939	0.001	6.671	29	2.788	5.277	1.23	285.505	0.162	0.553	263.678	0.292	5.873	5.696	3.111	2.877
470	584	2003-03-03 02:00:00	1.31	285.9	0.169	0.174	0.198	266.37	0.001	6.002	29	2.693	5.297	1.23	291.394	0.164	0.44	265.67	0.334	5.75	5.554	2.738	2.539
470	584	2003-03-03 03:00:00	1.26	293.565	0.165	0.172	0.198	266.37	0.001	6.002	29	2.573	5.323	1.19	300.748	0.163	0.419	266.127	0.337	5.772	5.566	2.711	2.512
470	584	2003-03-03 04:00:00	1.22	300.784	0.163	0.172	0.198	266.37	0.001	6.002	29	2.465	5.312	1.15	309.875	0.162	0.407	266.486	0.34	5.774	5.561	2.682	2.484
470	584	2003-03-03 05:00:00	1.16	308.559	0.164	0.171	0.143	249.123	0.001	4.602	29	2.352	5.334	1.14	312.011	0.167	0.228	255.483	0.441	5.462	5.16	2.096	1.961
470	584	2003-03-03 06:00:00	1.1	316.644	0.168	0.17	0.143	249.123	0.001	4.602	29	2.243	5.377	1.08	319.857	0.167	0.198	251.236	0.448	5.478	5.185	2.059	1.923
470	584	2003-03-03 07:00:00	1.06	323.01	0.171	0.17	0.142	249.123	0.001	4.602	29	2.151	5.383	1.04	326.288	0.167	0.189	250.533	0.45	5.488	5.205	2.045	1.91
470	584	2003-03-03 08:00:00	1.01	327.818	0.173	0.171	0.107	241.037	0.001	3.635	29	2.062	5.383	1	328.545	0.169	0.106	242.611	0.569	5.355	5.032	1.64	1.543
470	584	2003-03-03 09:00:00	0.97	331.598	0.174	0.171	0.107	241.037	0.001	3.635	29	1.974	5.377	0.96	332.188	0.17	0.092	242.238	0.569	5.348	5.042	1.639	1.542
470	584	2003-03-03 10:00:00	0.93	334.536	0.175	0.172	0.107	241.037	0.001	3.635	29	1.891	5.354	0.92	335.072	0.171	0.086	242.151	0.57	5.325	5.032	1.636	1.539
470	584	2003-03-03 11:00:00	0.89	336.914	0.144	0.173	0.08	219.318	0.001	2.857	29	1.776	5.325	0.89	336.914	0.173	0	219.318	1	5.207	4.841	0	0
470	584	2003-03-03 12:00:00	0.85	338.755	0.144	0.175	0.08	219.318	0.001	2.857	29	1.706	5.292	0.85	338.755	0.175	0	219.318	1	5.188	4.848	0	0
470	584	2003-03-03 13:00:00	0.82	340.043	0.146	0.176	0.08	219.318	0.001	2.857	29	1.644	5.255	0.82	340.043	0.176	0	219.318	1	5.159	4.834	0	0
470	584	2003-03-03 14:00:00	0.79	340.816	0.147	0.178	0.081	182.195	0.001	2.872	29	1.587	5.214	0.79	340.816	0.178	0	182.195	1	5.111	4.783	0	0
470	584	2003-03-03 15:00:00	0.77	341.247	0.188	0.179	0.081	182.195	0.001	2.872	29	1.571	5.173	0.77	341.247	0.179	0	182.195	1	5.074	4.755	0	0
470	584	2003-03-03 16:00:00	0.74	341.729	0.188	0.18	0.081	182.195	0.001	2.872	29	1.515	5.136	0.74	341.729	0.18	0	182.195	1	5.037	4.724	0	0
470	584	2003-03-03 17:00:00	0.71	342.644	0.159	0.182	0.119	151.458	0.001	4.018	29	1.435	5.099	0.71	342.63	0.181	0.046	156.689	0.616	5.028	4.742	1.515	1.425
470	584	2003-03-03 18:00:00	0.69	344.112	0.161	0.183	0.12	151.458	0.001	4.018	29	1.387	5.062	0.69	344.073	0.182	0.063	155.323	0.623	5	4.716	1.5	1.412
470	584	2003-03-03 19:00:00	0.67	346.217	0.162	0.185	0.121	151.458	0.001	4.018	29	1.34	5.017	0.66	346.105	0.183	0.094	154.58	0.628	4.974	4.69	1.489	1.402
470	584	2003-03-03 20:00:00	0.67	349.464	0.163	0.195	0.202	145.43	0.001	5.781	29	1.305	4.855	0.64	348.74	0.183	0.202	157.354	0.589	4.982	4.711	1.554	1.454
470	584	2003-03-03 21:00:00	0.75	13.013	0.203	0.235	0.229	145.43	0.002	5.781	29	1.49	3.72	0.62	348.872	0.189	0.43	156.791	0.485	4.608	4.19	1.919	1.806
470	584	2003-03-03 22:00:00	0.8	153.991	0.16	0.246	0.199	145.43	0.001	5.781	29	1.574	3.578	0.65	327.324	0.205	0.467	150.715	0.399	4.185	3.854	2.345	2.211
470	584	2003-03-03 23:00:00	0.8	151.459	0.297	0.243	0.243	146.517	0.001	6.906	29	1.704	3.701	0.61	338.938	0.198	0.516	153.848	0.355	4.429	4.102	2.609	2.438
470	584	2003-03-04 00:00:00	0.8	146.672	0.286	0.242	0.244	146.517	0.001	6.906	29	1.72	3.752	0.57	1.733	0.192	0.559	154.852	0.332	4.619	4.311	2.768	2.571
470	584	2003-03-04 01:00:00	0.81	146.508	0.275	0.242	0.244	146.517	0.001	6.906	29	1.739	3.781	0.55	18.104	0.19	0.589	154.318	0.32	4.732	4.455	2.865	2.654
470	584	2003-03-04 02:00:00	0.87	148.305	0.271	0.247	0.327	145.176	0.001	8.686	29	1.863	3.745	0.5	20.138	0.181	0.709	155.981	0.303	5.027	4.776	3.026	2.801
470	584	2003-03-04 03:00:00	0.96	151.174	0.253	0.249	0.334	145.176	0.001	8.686	29	2.064	3.769	0.49	28.392	0.182	0.822	154.716	0.287	5.034	4.792	3.188	2.951
470	584	2003-03-04 04:00:00	1.03	153.469	0.246	0.244	0.331	145.176	0.001	8.686	29	2.224	3.871	0.51	124.079	0.184	0.894	154.055	0.273	5.029	4.802	3.356	3.11
470	584	2003-03-04 05:00:00	1.13	154.468	0.229	0.238	0.392	141.778	0.002	10.005	29	2.422	3.982	0.5	182.354	0.18	1.011	153.723	0.259	5.221	5.057	3.541	3.279
470	584	2003-03-04 06:00:00	1.25	154.179	0.225	0.231	0.397	141.778	0.002	10.005	29	2.687	4.107	0.52	195.077	0.179	1.134	152.112	0.247	5.277	5.12	3.721	3.447
470	584	2003-03-04 07:00:00	1.34	154.355	0.209	0.223	0.395	141.778	0.002	10.005	29	2.866	4.263	0.54	197.348	0.177	1.228	151.303	0.235	5.367	5.213	3.906	3.617
470	584	2003-03-04 08:00:00	1.47	153.832	0.206	0.217	0.471	142.334	0.002	11.521	29	3.156	4.391	0.51	199.128	0.17	1.381	151.7	0.225	5.608	5.454	4.088	3.79
470	584	2003-03-04 09:00:00	1.63	153.661	0.194	0.209	0.48	142.334	0.002	11.521	29	3.477	4.539	0.53	200.959	0.168	1.535	150.931	0.216	5.732	5.586	4.262	3.953
470	584	2003-03-04 10:00:00	1.75	153.818	0.188	0.202	0.478	142.334	0.002	11.521	29	3.723	4.702	0.55	201.281	0.166	1.654	150.801	0.207	5.792	5.625	4.448	4.127
470	584	2003-03-04 11:00:00	1.87	154.742	0.185	0.195	0.51	148.907	0.002	12.18	29	4.059	4.857	0.43	189.997	0.159	1.824	154.184	0.198	5.782	5.316	4.67	4.345
470	584	2003-03-04 12:00:00	2.01	155.936	0.175	0.189	0.508	148.907	0.002	12.18	29	4.271	5.018	0.49	196.831	0.153	1.944	154.61	0.192	6.154	5.783	4.824	4.495
470	584	2003-03-04 13:00:00	2.11	156.274	0.172	0.184	0.504	148.907	0.002	12.18	29	4.477	5.162	0.56	194.509	0.151	2.031	154.631	0.187	6.286	5.963	4.963	4.627
470	584	2003-03-04 14:00:00	2.21	156.277	0.17	0.179	0.527	150.48	0.002	12.664	29	4.707	5.287	0.6	192.865	0.148	2.127	154.491	0.182	6.463	6.168	5.085	4.746
470	584	2003-03-04 15:00:00	2.31	156.365	0.168	0.176	0.527	150.48	0.002	12.664	29	4.966	5.399	0.66	192.64	0.145	2.213	154.294	0.179	6.642	6.371	5.189	4.847
470	584	2003-03-04 16:00:00	2.38	156.661	0.163	0.172	0.522	150.48	0.002	12.664	29	5.071	5.505	0.72	193.857	0.142	2.264	154.08	0.176	6.824	6.59	5.283	4.942
470	584	2003-03-04 17:00:00	2.44	157.846	0.158	0.169	0.538	156.426	0.002	13.027	29	5.141	5.595	0.61	160.706	0.146	2.365	157.761	0.171	6.498	6.213	5.43	5.076
470	584	2003-03-04 18:00:00	2.5	158.975	0.157	0.167	0.539	156.426	0.002	13.027	29	5.264	5.665	0.65	163.442	0.143	2.417	158.825	0.169	6.671	6.42	5.491	5.132
470	584	2003-03-04 19:00:00	2.54	159.143	0.156	0.166	0.538	156.426	0.002	13.027	29	5.343	5.712	0.68	159.329	0.141	2.444	159.136	0.168	6.777	6.546	5.531	5.172
470	584	2003-03-04 20:00:00	2.53	159.322	0.156	0.165	0.505	160.21	0.002	12.434	29	5.343	5.745	0.79	134.405	0.142	2.405	160.763	0.168	6.741	6.513	5.542	5.185
470	584	2003-03-04 21:00:00	2.5	159.58	0.156	0.165	0.502	160.21	0.002	12.434	29	5.279	5.758	0.81	129.216	0.141	2.366	161.58	0.168	6.809	6.604	5.542	5.187
470	584	2003-03-04 22:00:00	2.48	159.515	0.156	0.165	0.501	160.21	0.002	12.434	29	5.249	5.748	0.84	124.007	0.141	2.334	162.142	0.169	6.855	6.668	5.518	5.164
470	584	2003-03-04 23:00:00	2.44	160.532	0.157	0.165	0.474	170.427	0.002	11.906	29	5.171	5.738	1.01	112.597	0.146	2.224	167.794	0.17	6.604	6.413	5.468	5.108
470	584	2003-03-05 00:00:00	2.4	162.232	0.157	0.166	0.472	170.427	0.002	11.906	29	5.08	5.721	1.01	112.342	0.145	2.175	170.139	0.171	6.685	6.521	5.429	5.071
470	584	2003-03-05 01:00:00	2.36	163.318	0.157	0.167	0.473	170.427	0.002	11.906	29	5.009	5.69	1.01	112.235	0.144	2.139	171.659	0.173	6.747	6.599	5.377	5.02
470	584	2003-03-05 02:00:00	2.26	163.909	0.157	0.167	0.382	184.259	0.001	10.098	29	4.769	5.674	1.27	120.064	0.149	1.869	180.6	0.177	6.45	6.266	5.233	4.867
470	584	2003-03-05 03:00:00	2.14	164.773	0.158	0.168	0.379	184.259	0.001	10.098	29	4.492	5.649	1.22	117.573	0.148	1.76	183.05	0.179	6.524	6.36	5.169	4.81
470	584	2003-03-05 04:00:00	2.06	166.446	0.158	0.169	0.379	184.259	0.001	10.098	29	4.317	5.585	1.15	115.899	0.148	1.706	184.828	0.182	6.564	6.413	5.083	4.726
470	584	2003-03-05 05:00:00	2.01	169.478	0.16	0.171	0.381	194.793	0.001	10.105	29	4.2	5.51	1.13	115.636	0.15	1.661	189.69	0.184	6.423	6.239	5.02	4.66
470	584	2003-03-05 06:00:00	1.98	173.336	0.161	0.173	0.382	194.793	0.001	10.105	29	4.118	5.447	1.07	116.074	0.149	1.662	191.778	0.186	6.463	6.296	4.965	4.61
470	584	2003-03-05 07:00:00	1.96	176.684	0.163	0.175	0.383	194.793	0.001	10.105	29	4.083	5.399	1.02	117.588	0.149	1.668	193.128	0.187	6.49	6.33	4.929	4.579
470	584	2003-03-05 08:00:00	1.9	178.98	0.164	0.175	0.334	201.813	0.001	9.069	29	3.958	5.379	1.16	135.889	0.151	1.508	197.408	0.194	6.387	6.23	4.759	4.415
470	584	2003-03-05 09:00:00	1.83	181.026	0.164	0.176	0.332	201.813	0.001	9.069	29	3.798	5.36	1.12	139.011	0.151	1.444	198.697	0.195	6.389	6.232	4.717	4.375
470	584	2003-03-05 10:00:00	1.78	183.836	0.166	0.177	0.332	201.813	0.001	9.069	29	3.699	5.328	1.1	144.409	0.152	1.402	199.511	0.197	6.375	6.218	4.668	4.325
470	584	2003-03-05 11:00:00	1.71	186.115	0.167	0.177	0.272	199.793	0.001	7.737	29	3.559	5.324	1.4	175.961	0.16	0.978	201.325	0.228	6.083	5.953	3.991	3.685
470	584	2003-03-05 12:00:00	1.62	187.415	0.168	0.177	0.27	199.793	0.001	7.737	29	3.368	5.312	1.34	178.498	0.161	0.913	201.055	0.229	6.045	5.915	3.961	3.655
470	584	2003-03-05 13:00:00	1.54	188.23	0.169	0.18	0.27	199.793	0.001	7.737	29	3.202	5.248	1.27	179.587	0.162	0.879	200.838	0.231	5.986	5.858	3.917	3.605
470	584	2003-03-05 14:00:00	1.45	188.097	0.17	0.181	0.211	183.712	0.001	6.333	29	3.005	5.202	1.36	188.295	0.171	0.504	186.949	0.312	5.621	5.478	2.934	2.726
470	584	2003-03-05 15:00:00	1.35	187.249	0.172	0.183	0.211	183.712	0.001	6.333	29	2.805	5.157	1.27	187.734	0.173	0.476	184.525	0.314	5.58	5.45	2.917	2.708
470	584	2003-03-05 16:00:00	1.28	186.296	0.173	0.186	0.211	183.712	0.001	6.333	29	2.642	5.072	1.19	186.93	0.175	0.467	183.07	0.316	5.52	5.398	2.89	2.68
470	584	2003-03-05 17:00:00	1.29	184.797	0.175	0.194	0.359	180.237	0.001	9.66	29	2.709	4.83	0.73	175.576	0.17	1.068	186.472	0.208	5.626	5.472	4.304	3.915
470	584	2003-03-05 18:00:00	1.4	183.762	0.179	0.201	0.368	180.237	0.001	9.66	29	2.935	4.673	0.66	168.666	0.171	1.239	185.324	0.212	5.601	5.446	4.262	3.904
470	584	2003-03-05 19:00:00	1.51	183.809	0.183	0.201	0.37	180.237	0.001	9.66	29	3.195	4.709	0.62	169.463	0.171	1.377	184.926	0.208	5.584	5.41	4.388	4.047
470	584	2003-03-05 20:00:00	1.64	185.159	0.179	0.196	0.411	187.476	0.002	10.53	29	3.46	4.822	0.52	132.999	0.168	1.551	187.776	0.2	5.617	5.411	4.586	4.244
470	584	2003-03-05 21:00:00	1.75	186.834	0.174	0.191	0.411	187.476	0.002	10.53	29	3.743	4.959	0.52	144.142	0.164	1.677	188.69	0.194	5.714	5.491	4.748	4.4
470	584	2003-03-05 22:00:00	1.83	187.928	0.172	0.186	0.41	187.476	0.002	10.53	29	3.856	5.068	0.52	159.133	0.16	1.749	189.161	0.189	5.832	5.577	4.863	4.507
470	584	2003-03-05 23:00:00	1.77	189.302	0.17	0.183	0.315	202.333	0.001	8.605	29	3.726	5.137	0.96	172.585	0.159	1.491	195.016	0.196	5.926	5.606	4.696	4.355
470	584	2003-03-06 00:00:00	1.65	190.775	0.168	0.183	0.311	202.333	0.001	8.605	29	3.451	5.132	0.92	174.968	0.159	1.37	196.635	0.197	5.913	5.622	4.664	4.312
470	584	2003-03-06 01:00:00	1.55	191.561	0.167	0.186	0.311	202.333	0.001	8.605	29	3.232	5.054	0.84	174.481	0.161	1.302	197.37	0.198	5.829	5.538	4.599	4.24
470	584	2003-03-06 02:00:00	1.41	191.035	0.168	0.187	0.222	313.743	0.001	6.769	29	2.934	5.04	1.41	190.674	0.186	0.128	272.337	0.422	4.95	4.619	2.061	1.875
470	584	2003-03-06 03:00:00	1.26	189.536	0.17	0.186	0.222	313.743	0.001	6.769	29	2.644	5.066	1.26	189.016	0.185	0.131	277.162	0.402	5.014	4.729	2.166	1.969
470	584	2003-03-06 04:00:00	1.16	188.107	0.172	0.188	0.223	313.743	0.001	6.769	29	2.413	5.027	1.15	187.238	0.186	0.159	283.818	0.418	5.016	4.761	2.075	1.887
470	584	2003-03-06 05:00:00	1.07	186.873	0.173	0.192	0.164	275.204	0.001	5.181	29	2.229	4.932	1.05	184.999	0.188	0.206	273.048	0.44	5.008	4.779	2.072	1.924
470	584	2003-03-06 06:00:00	1	185.352	0.175	0.195	0.164	275.204	0.001	5.181	29	2.056	4.826	0.97	182.465	0.19	0.225	272.185	0.426	4.968	4.766	2.164	2.02
470	584	2003-03-06 07:00:00	0.94	183.446	0.176	0.2	0.164	275.204	0.001	5.181	29	1.931	4.716	0.91	179.366	0.192	0.242	271.503	0.416	4.912	4.727	2.218	2.073
470	584	2003-03-06 08:00:00	0.91	182.842	0.178	0.206	0.23	288.435	0.001	6.831	29	1.87	4.54	0.85	173.729	0.193	0.326	271.895	0.374	4.9	4.722	2.434	2.26
470	584	2003-03-06 09:00:00	0.9	186.036	0.179	0.215	0.234	288.435	0.001	6.831	29	1.862	4.331	0.81	168.69	0.195	0.411	275.461	0.36	4.876	4.708	2.549	2.373
470	584	2003-03-06 10:00:00	0.92	192.473	0.18	0.221	0.237	288.435	0.001	6.831	29	1.884	4.212	0.78	163.068	0.194	0.49	278.868	0.34	4.885	4.725	2.695	2.502
470	584	2003-03-06 11:00:00	0.97	206.925	0.181	0.225	0.263	282.622	0.001	7.368	29	1.959	4.151	0.75	151.838	0.19	0.61	277.076	0.313	5.043	4.914	2.93	2.714
470	584	2003-03-06 12:00:00	1.02	228.174	0.186	0.225	0.263	282.622	0.001	7.368	29	2.07	4.163	0.74	145.608	0.187	0.695	278.378	0.293	5.114	4.985	3.128	2.893
470	584	2003-03-06 13:00:00	1.06	246.42	0.215	0.222	0.26	282.622	0.001	7.368	29	2.208	4.222	0.74	144.048	0.185	0.75	279.632	0.277	5.159	5.03	3.312	3.066
470	584	2003-03-06 14:00:00	1.09	256.545	0.223	0.22	0.272	272.765	0.001	7.669	29	2.311	4.285	0.7	129.947	0.181	0.84	274.243	0.258	5.263	5.106	3.555	3.289
470	584	2003-03-06 15:00:00	1.13	261.361	0.213	0.218	0.272	272.765	0.001	7.669	29	2.37	4.338	0.7	134.083	0.18	0.882	272.971	0.251	5.317	5.169	3.654	3.378
470	584	2003-03-06 16:00:00	1.15	264.426	0.206	0.215	0.271	272.765	0.001	7.669	29	2.438	4.394	0.71	149.442	0.179	0.903	272.482	0.246	5.374	5.234	3.715	3.43
470	584	2003-03-06 17:00:00	1.16	266.626	0.204	0.211	0.245	262.523	0.001	7.07	29	2.459	4.474	0.85	268.671	0.184	0.791	266.004	0.255	5.214	5.053	3.571	3.289
470	584	2003-03-06 18:00:00	1.17	269.358	0.192	0.207	0.244	262.523	0.001	7.07	29	2.431	4.566	0.91	276.565	0.182	0.726	264.525	0.264	5.315	5.183	3.44	3.17
470	584	2003-03-06 19:00:00	1.18	273.282	0.185	0.203	0.244	262.523	0.001	7.07	29	2.451	4.648	0.95	283.063	0.179	0.692	263.218	0.271	5.409	5.289	3.352	3.087
470	584	2003-03-06 20:00:00	1.18	276.637	0.183	0.199	0.226	246.02	0.001	6.643	29	2.444	4.725	1.03	287.119	0.181	0.57	252.22	0.295	5.318	5.17	3.063	2.822
470	584	2003-03-06 21:00:00	1.17	278.872	0.178	0.196	0.226	246.02	0.001	6.643	29	2.407	4.781	1.02	290.201	0.178	0.565	249.721	0.297	5.421	5.282	3.048	2.809
470	584	2003-03-06 22:00:00	1.16	279.966	0.174	0.195	0.226	246.02	0.001	6.643	29	2.367	4.794	1.01	292.121	0.175	0.569	248.239	0.298	5.489	5.35	3.04	2.803
470	584	2003-03-06 23:00:00	1.14	279.986	0.173	0.195	0.227	244.551	0.001	6.656	29	2.323	4.774	0.98	293.883	0.173	0.584	245.892	0.296	5.535	5.385	3.065	2.826
470	584	2003-03-07 00:00:00	1.11	279.222	0.172	0.196	0.228	244.551	0.001	6.656	29	2.275	4.734	0.93	295.614	0.172	0.608	244.166	0.289	5.56	5.395	3.128	2.88
470	584	2003-03-07 01:00:00	1.09	277.908	0.172	0.197	0.228	244.551	0.001	6.656	29	2.22	4.683	0.9	295.395	0.172	0.615	243.442	0.288	5.545	5.367	3.139	2.891
470	584	2003-03-07 02:00:00	1.08	275.61	0.173	0.2	0.24	239.376	0.001	6.949	29	2.189	4.615	0.86	296.231	0.171	0.643	240.263	0.285	5.556	5.387	3.18	2.926
470	584	2003-03-07 03:00:00	1.07	272.723	0.173	0.202	0.241	239.376	0.001	6.949	29	2.172	4.551	0.84	294.904	0.172	0.662	238.924	0.283	5.525	5.353	3.202	2.947
470	584	2003-03-07 04:00:00	1.06	270.134	0.175	0.204	0.241	239.376	0.001	6.949	29	2.156	4.506	0.82	293.069	0.173	0.673	237.986	0.281	5.491	5.319	3.224	2.968
470	584	2003-03-07 05:00:00	1.06	266.802	0.176	0.206	0.246	213.914	0.001	7.097	29	2.144	4.47	0.84	290.948	0.178	0.642	224.904	0.28	5.222	4.966	3.222	2.961
470	584	2003-03-07 06:00:00	1.05	262.391	0.177	0.208	0.247	213.914	0.001	7.097	29	2.135	4.435	0.81	289.649	0.177	0.667	221.312	0.279	5.277	5.054	3.241	2.982
470	584	2003-03-07 07:00:00	1.05	258.269	0.179	0.209	0.248	213.914	0.001	7.097	29	2.138	4.406	0.79	287.934	0.177	0.689	219.148	0.278	5.316	5.112	3.268	3.01
470	584	2003-03-07 08:00:00	1.06	253.496	0.181	0.211	0.269	199.603	0.001	7.601	29	2.154	4.369	0.79	285.706	0.179	0.703	212.211	0.274	5.219	4.989	3.297	3.032
470	584	2003-03-07 09:00:00	1.07	247.94	0.186	0.213	0.271	199.603	0.001	7.601	29	2.182	4.331	0.77	283.796	0.177	0.738	209.126	0.273	5.27	5.057	3.316	3.053
470	584	2003-03-07 10:00:00	1.07	242.866	0.192	0.214	0.272	199.603	0.001	7.601	29	2.204	4.307	0.75	281.515	0.176	0.766	207.192	0.271	5.3	5.089	3.351	3.09
470	584	2003-03-07 11:00:00	1.11	235.075	0.197	0.218	0.341	195.228	0.001	9.099	29	2.299	4.245	0.69	284.674	0.171	0.876	206.791	0.262	5.454	5.258	3.474	3.204
470	584	2003-03-07 12:00:00	1.18	226.615	0.22	0.22	0.346	195.228	0.001	9.099	29	2.501	4.22	0.66	281.932	0.17	0.978	204.711	0.255	5.482	5.286	3.579	3.305
470	584	2003-03-07 13:00:00	1.24	221.214	0.209	0.219	0.346	195.228	0.001	9.099	29	2.604	4.268	0.65	277.755	0.169	1.054	203.719	0.246	5.497	5.297	3.716	3.432
470	584	2003-03-07 14:00:00	1.31	216.311	0.207	0.216	0.382	191.356	0.002	9.853	29	2.784	4.335	0.63	273.849	0.168	1.147	202.041	0.237	5.53	5.321	3.862	3.569
470	584	2003-03-07 15:00:00	1.4	211.876	0.206	0.213	0.384	191.356	0.002	9.853	29	2.987	4.429	0.62	268.696	0.167	1.249	200.442	0.228	5.587	5.367	4.016	3.714
470	584	2003-03-07 16:00:00	1.48	209.441	0.196	0.207	0.384	191.356	0.002	9.853	29	3.144	4.562	0.66	261.147	0.164	1.323	198.889	0.221	5.74	5.523	4.152	3.84
470	584	2003-03-07 17:00:00	1.57	206.546	0.188	0.2	0.41	179.726	0.002	10.44	29	3.325	4.7	0.76	252.819	0.163	1.376	193.753	0.215	5.825	5.618	4.255	3.937
470	584	2003-03-07 18:00:00	1.67	202.501	0.186	0.195	0.411	179.726	0.002	10.44	29	3.545	4.828	0.78	249.659	0.16	1.477	190.772	0.208	6.006	5.828	4.406	4.078
470	584	2003-03-07 19:00:00	1.76	199.511	0.182	0.19	0.41	179.726	0.002	10.44	29	3.732	4.963	0.81	245.729	0.155	1.559	188.321	0.202	6.218	6.051	4.539	4.202
470	584	2003-03-07 20:00:00	1.86	196.61	0.172	0.185	0.445	178.258	0.002	11.185	29	3.919	5.09	0.79	245.281	0.153	1.686	187.172	0.194	6.329	6.162	4.724	4.377
470	584	2003-03-07 21:00:00	1.97	193.359	0.171	0.181	0.446	178.258	0.002	11.185	29	4.175	5.205	0.77	242.579	0.15	1.817	185.99	0.188	6.41	6.223	4.89	4.535
470	584	2003-03-07 22:00:00	2.06	190.664	0.169	0.177	0.445	178.258	0.002	11.185	29	4.409	5.318	0.74	238.329	0.147	1.918	184.948	0.183	6.516	6.296	5.037	4.676
470	584	2003-03-07 23:00:00	2.08	190.8	0.16	0.173	0.389	196.871	0.001	10.199	29	4.404	5.446	0.8	183.779	0.151	1.919	191.542	0.177	6.116	5.72	5.207	4.844
470	584	2003-03-08 00:00:00	2.06	193.11	0.157	0.169	0.385	196.871	0.001	10.199	29	4.317	5.558	0.8	182.468	0.148	1.904	194.293	0.174	6.299	5.942	5.309	4.934
470	584	2003-03-08 01:00:00	2.04	195.015	0.156	0.168	0.383	196.871	0.001	10.199	29	4.265	5.605	0.79	184.644	0.146	1.883	196.205	0.172	6.388	6.04	5.346	4.959
470	584	2003-03-08 02:00:00	1.98	198.7	0.155	0.167	0.379	238.186	0.001	10.168	29	4.112	5.596	1.43	179.319	0.154	1.366	218.902	0.184	6.104	5.801	4.9	4.491
470	584	2003-03-08 03:00:00	1.94	204.143	0.154	0.169	0.384	238.186	0.001	10.168	29	4.023	5.542	1.3	178.815	0.153	1.444	223.562	0.184	6.224	5.975	4.886	4.47
470	584	2003-03-08 04:00:00	1.95	209.252	0.154	0.17	0.39	238.186	0.001	10.168	29	4.036	5.489	1.21	180.502	0.15	1.526	226.41	0.186	6.41	6.214	4.837	4.43
470	584	2003-03-08 05:00:00	1.91	212.859	0.155	0.17	0.367	285.413	0.001	9.896	29	3.943	5.492	1.71	202.713	0.158	0.848	256.284	0.244	6.018	5.786	3.68	3.376
470	584	2003-03-08 06:00:00	1.82	216.989	0.155	0.171	0.372	285.413	0.001	9.896	29	3.762	5.443	1.57	202.199	0.156	0.936	261.475	0.237	6.166	5.983	3.786	3.473
470	584	2003-03-08 07:00:00	1.81	224.964	0.155	0.174	0.379	285.413	0.001	9.896	29	3.702	5.344	1.44	202.494	0.154	1.096	265.767	0.225	6.272	6.115	3.986	3.652
470	584	2003-03-08 08:00:00	1.95	236.924	0.155	0.175	0.45	275.452	0.002	11.261	29	4.01	5.343	1.21	198.664	0.148	1.531	260.072	0.197	6.57	6.441	4.585	4.211
470	584	2003-03-08 09:00:00	2.18	246.324	0.156	0.17	0.454	275.452	0.002	11.261	29	4.522	5.508	1.17	205.137	0.142	1.832	261.912	0.185	6.841	6.715	4.936	4.557
470	584	2003-03-08 10:00:00	2.34	252.647	0.155	0.165	0.45	275.452	0.002	11.261	29	4.896	5.702	1.14	211.65	0.137	2.044	264.108	0.176	7.128	7	5.228	4.851
470	584	2003-03-08 11:00:00	2.47	255.817	0.153	0.16	0.46	249.272	0.002	11.697	29	5.248	5.891	0.83	248.898	0.142	2.325	256.279	0.162	6.402	5.947	5.708	5.321
