nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
470	584	2004-01-04 04:00:00	1.99	301.553	0.169	0.165	0.524	345.226	0.002	12.431	29	4.155	5.369	1.29	257.447	0.138	1.519	322.051	0.192	6.506	6.186	4.54	4.118
470	584	2004-01-04 05:00:00	2.23	312.074	0.149	0.16	0.554	339.824	0.002	12.699	29	4.573	5.55	1.13	263.089	0.128	1.919	322.512	0.175	6.924	6.594	4.998	4.538
470	584	2004-01-04 06:00:00	2.45	318.513	0.148	0.155	0.553	339.824	0.002	12.699	29	5.051	5.776	1.06	277.734	0.118	2.206	324.47	0.167	7.436	7.025	5.324	4.866
470	584	2004-01-04 07:00:00	2.64	323.017	0.146	0.15	0.547	339.824	0.002	12.699	29	5.481	6.022	1	290.959	0.11	2.447	326.559	0.16	8.006	7.505	5.629	5.161
470	584	2004-01-04 08:00:00	2.75	326.273	0.142	0.144	0.475	339.873	0.002	11.566	29	5.682	6.28	1.27	307.259	0.108	2.434	330.5	0.159	8.445	8.03	5.718	5.269
470	584	2004-01-04 09:00:00	2.77	329.356	0.136	0.14	0.463	339.873	0.002	11.566	29	5.699	6.476	1.31	313.205	0.106	2.447	333.282	0.155	8.751	8.353	5.88	5.424
470	584	2004-01-04 10:00:00	2.81	332.44	0.131	0.138	0.459	339.873	0.002	11.566	29	5.73	6.605	1.26	319.802	0.103	2.505	335.204	0.151	9.018	8.593	6.035	5.565
470	584	2004-01-04 11:00:00	2.78	334.775	0.129	0.135	0.394	333.609	0.001	10.326	29	5.662	6.729	1.78	333.133	0.109	2.141	335.843	0.163	8.785	8.504	5.623	5.206
470	584	2004-01-04 12:00:00	2.72	336.606	0.126	0.133	0.39	333.609	0.001	10.326	29	5.505	6.845	1.83	337.056	0.108	2.015	336.253	0.164	8.822	8.569	5.599	5.183
470	584	2004-01-04 13:00:00	2.68	338.32	0.122	0.132	0.39	333.609	0.001	10.326	29	5.379	6.897	1.86	340.294	0.108	1.932	336.565	0.165	8.894	8.652	5.528	5.111
470	584	2004-01-04 14:00:00	2.62	339.585	0.119	0.131	0.369	327.595	0.001	9.89	29	5.239	6.903	1.95	345.077	0.11	1.753	332.918	0.172	8.715	8.46	5.282	4.869
470	584	2004-01-04 15:00:00	2.54	340.547	0.117	0.131	0.369	327.595	0.001	9.89	29	5.066	6.883	1.91	346.862	0.11	1.672	332.381	0.175	8.72	8.462	5.183	4.771
470	584	2004-01-04 16:00:00	2.45	341.301	0.116	0.132	0.37	327.595	0.001	9.89	29	4.894	6.824	1.85	348.306	0.11	1.615	332.099	0.178	8.7	8.438	5.094	4.685
470	584	2004-01-04 17:00:00	2.33	342.224	0.116	0.132	0.284	325.355	0.001	7.986	29	4.648	6.816	2.09	345.716	0.119	1.038	327.61	0.227	7.914	7.639	4.013	3.711
470	584	2004-01-04 18:00:00	2.2	343.193	0.117	0.131	0.282	325.355	0.001	7.986	29	4.377	6.837	1.99	346.45	0.119	0.938	327.997	0.233	7.882	7.599	3.91	3.611
470	584	2004-01-04 19:00:00	2.09	343.871	0.118	0.132	0.282	325.355	0.001	7.986	29	4.154	6.796	1.89	347.338	0.12	0.892	327.67	0.236	7.86	7.573	3.844	3.544
470	584	2004-01-04 20:00:00	1.97	344.799	0.118	0.131	0.129	313.847	0.001	4.215	29	3.921	6.86	1.96	345.048	0.13	0.205	313.634	0.472	6.861	6.342	1.972	1.852
470	584	2004-01-04 21:00:00	1.85	345.881	0.119	0.129	0.128	313.847	0.001	4.215	29	3.685	6.992	1.84	346.052	0.129	0.159	314.954	0.47	6.98	6.501	1.98	1.859
470	584	2004-01-04 22:00:00	1.75	346.714	0.12	0.129	0.127	313.847	0.001	4.215	29	3.493	7.057	1.75	346.854	0.128	0.134	315.055	0.468	7.041	6.593	1.99	1.87
470	584	2004-01-04 23:00:00	1.67	347.405	0.122	0.128	0.082	244.486	0.001	2.925	29	3.331	7.091	1.67	347.405	0.128	0	244.486	1	6.985	6.464	0	0
470	584	2004-01-05 00:00:00	1.6	347.99	0.124	0.128	0.082	244.486	0.001	2.925	29	3.187	7.108	1.6	347.99	0.128	0	244.486	1	7.016	6.527	0	0
470	584	2004-01-05 01:00:00	1.54	348.473	0.128	0.128	0.082	244.486	0.001	2.925	29	3.072	7.113	1.54	348.473	0.128	0	244.486	1	7.026	6.548	0	0
470	584	2004-01-05 02:00:00	1.48	348.867	0.129	0.128	0.135	181.416	0.001	4.451	29	2.97	7.113	1.48	348.87	0.128	0.043	181.025	0.611	7.038	6.575	1.525	1.434
470	584	2004-01-05 03:00:00	1.44	349.173	0.13	0.128	0.135	181.416	0.001	4.451	29	2.875	7.116	1.44	349.178	0.128	0.056	181.079	0.618	7.047	6.59	1.51	1.421
470	584	2004-01-05 04:00:00	1.39	349.389	0.131	0.128	0.136	181.416	0.001	4.451	29	2.79	7.12	1.39	349.4	0.127	0.081	181.827	0.624	7.06	6.599	1.496	1.409
470	584	2004-01-05 05:00:00	1.36	349.507	0.09	0.128	0.209	163.203	0.001	6.194	29	2.613	7.102	1.35	349.545	0.127	0.165	179.879	0.626	7.081	6.617	1.492	1.405
470	584	2004-01-05 06:00:00	1.39	347.634	0.091	0.137	0.246	163.203	0.002	6.194	29	2.635	6.264	1.33	348.26	0.128	0.406	179.114	0.515	6.75	6.032	1.797	1.683
470	584	2004-01-05 07:00:00	1.42	341.9	0.092	0.145	0.22	163.203	0.001	6.194	29	2.724	5.608	1.33	343.23	0.134	0.49	172.499	0.402	6.252	5.507	2.337	2.209
470	584	2004-01-05 08:00:00	1.39	340.328	0.094	0.145	0.229	175.889	0.001	6.557	29	2.676	5.691	1.28	344.087	0.131	0.547	181.972	0.352	6.543	5.887	2.637	2.464
470	584	2004-01-05 09:00:00	1.35	339.618	0.097	0.145	0.228	175.889	0.001	6.557	29	2.609	5.762	1.24	343.731	0.13	0.543	181.394	0.339	6.666	6.065	2.723	2.533
470	584	2004-01-05 10:00:00	1.33	337.884	0.098	0.146	0.228	175.889	0.001	6.557	29	2.566	5.738	1.21	342.408	0.131	0.543	180.094	0.332	6.655	6.083	2.762	2.562
470	584	2004-01-05 11:00:00	1.33	333.872	0.099	0.15	0.287	183.127	0.001	7.882	29	2.574	5.562	1.17	343.092	0.129	0.643	185.985	0.314	6.831	6.302	2.923	2.708
470	584	2004-01-05 12:00:00	1.36	325.49	0.099	0.156	0.295	183.127	0.001	7.882	29	2.619	5.341	1.15	341.066	0.131	0.72	185.708	0.305	6.76	6.255	3.006	2.782
470	584	2004-01-05 13:00:00	1.37	314.169	0.1	0.16	0.296	183.127	0.001	7.882	29	2.646	5.215	1.13	338.837	0.132	0.776	185.436	0.293	6.701	6.215	3.124	2.889
470	584	2004-01-05 14:00:00	1.41	288.411	0.1	0.167	0.39	179.537	0.002	9.89	29	2.733	5.024	1.06	339.258	0.129	0.935	185.068	0.274	7.005	6.54	3.351	3.108
470	584	2004-01-05 15:00:00	1.5	236.797	0.101	0.176	0.401	179.537	0.002	9.89	29	2.894	4.851	1.02	337.753	0.129	1.091	183.869	0.261	7.011	6.552	3.536	3.285
470	584	2004-01-05 16:00:00	1.56	212.562	0.224	0.181	0.398	179.537	0.002	9.89	29	3.458	4.802	0.99	335.337	0.129	1.204	183.768	0.247	6.99	6.541	3.74	3.481
470	584	2004-01-05 17:00:00	1.63	202.251	0.214	0.185	0.429	181.78	0.002	10.625	29	3.59	4.804	0.91	339.289	0.127	1.345	186.366	0.233	7.136	6.669	3.977	3.706
470	584	2004-01-05 18:00:00	1.69	197.899	0.206	0.186	0.427	181.78	0.002	10.625	29	3.752	4.842	0.88	337.113	0.129	1.444	187.139	0.223	7.059	6.616	4.152	3.869
470	584	2004-01-05 19:00:00	1.74	194.931	0.203	0.187	0.424	181.78	0.002	10.625	29	3.825	4.897	0.9	322.828	0.135	1.49	185.414	0.217	6.831	6.466	4.264	3.975
470	584	2004-01-05 20:00:00	1.76	196.054	0.189	0.185	0.38	199.588	0.001	9.903	29	3.762	4.979	0.93	12.348	0.142	1.494	195.791	0.209	6.361	5.955	4.424	4.125
470	584	2004-01-05 21:00:00	1.77	199.177	0.188	0.184	0.376	199.588	0.001	9.903	29	3.774	5.051	0.93	15.291	0.144	1.504	199.083	0.205	6.397	6.083	4.518	4.212
470	584	2004-01-05 22:00:00	1.77	200.977	0.187	0.183	0.375	199.588	0.001	9.903	29	3.826	5.089	0.92	211.584	0.146	1.512	200.87	0.202	6.394	6.131	4.575	4.263
470	584	2004-01-05 23:00:00	1.75	203.311	0.185	0.182	0.337	217.76	0.001	9.145	29	3.77	5.128	1.09	164.38	0.156	1.369	212.277	0.204	5.991	5.714	4.525	4.21
470	584	2004-01-06 00:00:00	1.74	206.159	0.183	0.181	0.336	217.76	0.001	9.145	29	3.742	5.171	1.1	169.278	0.155	1.346	215.588	0.204	6.118	5.905	4.516	4.198
470	584	2004-01-06 01:00:00	1.76	208.082	0.171	0.18	0.335	217.76	0.001	9.145	29	3.698	5.223	1.12	173.012	0.154	1.354	217.67	0.204	6.235	6.062	4.529	4.214
470	584	2004-01-06 02:00:00	1.82	210.805	0.171	0.178	0.358	223.15	0.001	9.636	29	3.812	5.272	1.05	153.289	0.152	1.478	222.591	0.195	6.295	6.131	4.711	4.376
470	584	2004-01-06 03:00:00	1.88	214.257	0.171	0.177	0.36	223.15	0.001	9.636	29	3.958	5.322	1.06	158.385	0.151	1.554	224.323	0.192	6.37	6.224	4.792	4.452
470	584	2004-01-06 04:00:00	1.92	216.922	0.171	0.176	0.359	223.15	0.001	9.636	29	4.052	5.366	1.04	165.66	0.151	1.613	225.113	0.189	6.408	6.269	4.879	4.535
470	584	2004-01-06 05:00:00	1.96	220.119	0.17	0.175	0.388	237.224	0.001	10.252	29	4.188	5.389	0.99	158.956	0.153	1.691	231.329	0.185	6.27	6.069	4.997	4.647
470	584	2004-01-06 06:00:00	2	223.351	0.169	0.175	0.39	237.224	0.001	10.252	29	4.283	5.411	0.97	166.556	0.151	1.752	232.792	0.184	6.379	6.199	5.032	4.679
470	584	2004-01-06 07:00:00	2.04	225.232	0.167	0.173	0.391	237.224	0.001	10.252	29	4.351	5.445	0.96	174.589	0.148	1.798	233.541	0.182	6.518	6.346	5.062	4.706
470	584	2004-01-06 08:00:00	2.07	226.039	0.162	0.172	0.387	237.529	0.001	10.17	29	4.343	5.485	0.97	181.657	0.145	1.828	233.687	0.181	6.639	6.471	5.093	4.741
470	584	2004-01-06 09:00:00	2.09	226.165	0.16	0.171	0.387	237.529	0.001	10.17	29	4.364	5.51	0.98	185.946	0.144	1.841	233.574	0.181	6.73	6.565	5.104	4.751
470	584	2004-01-06 10:00:00	2.08	225.968	0.16	0.171	0.387	237.529	0.001	10.17	29	4.349	5.507	0.98	187.938	0.143	1.836	233.377	0.181	6.77	6.605	5.09	4.735
470	584	2004-01-06 11:00:00	2.05	226.748	0.16	0.172	0.396	250.126	0.001	10.325	29	4.274	5.464	1.1	189.43	0.148	1.731	239.086	0.185	6.526	6.316	4.973	4.608
470	584	2004-01-06 12:00:00	2.01	229.003	0.16	0.174	0.398	250.126	0.001	10.325	29	4.189	5.404	1.05	190.276	0.148	1.712	241.126	0.187	6.534	6.352	4.914	4.549
470	584	2004-01-06 13:00:00	1.99	231.582	0.162	0.175	0.398	250.126	0.001	10.325	29	4.132	5.366	1.01	192.013	0.148	1.715	242.869	0.187	6.53	6.362	4.897	4.535
470	584	2004-01-06 14:00:00	2.05	235.814	0.164	0.176	0.472	259.882	0.002	11.783	29	4.264	5.346	0.96	189.949	0.148	1.808	246.915	0.186	6.523	6.36	4.937	4.574
470	584	2004-01-06 15:00:00	2.15	241.097	0.165	0.175	0.479	259.882	0.002	11.783	29	4.502	5.375	0.93	192.395	0.147	1.937	250.665	0.184	6.6	6.454	5.01	4.646
470	584	2004-01-06 16:00:00	2.25	245.736	0.163	0.173	0.479	259.882	0.002	11.783	29	4.739	5.46	0.91	196.054	0.145	2.056	253.723	0.18	6.687	6.546	5.135	4.772
470	584	2004-01-06 17:00:00	2.41	251.471	0.159	0.17	0.556	265.358	0.002	13.344	29	5.101	5.572	0.81	192.59	0.146	2.269	257.654	0.173	6.658	6.51	5.338	4.977
470	584	2004-01-06 18:00:00	2.64	258.498	0.156	0.165	0.564	265.358	0.002	13.344	29	5.597	5.745	0.78	197.444	0.143	2.528	262.744	0.167	6.793	6.643	5.548	5.179
