nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
470	584	2009-01-01 00:00:00	0.52	340.364	0.303	0.25	0.187	327.234	0	5.673	29	1.095	3.371	0.33	9.113	0.175	0.404	328.148	0.352	4.115	3.714	2.589	2.394
470	584	2009-01-01 01:00:00	0.56	339.602	0.295	0.239	0.189	327.234	0.001	5.673	29	1.181	3.456	0.37	1.971	0.167	0.43	328.071	0.347	4.244	3.804	2.622	2.422
470	584	2009-01-01 02:00:00	0.61	339.725	0.278	0.232	0.222	345.171	0.001	6.486	29	1.274	3.516	0.35	340.864	0.146	0.501	339.373	0.325	4.43	3.761	2.799	2.583
470	584	2009-01-01 03:00:00	0.67	341.022	0.277	0.219	0.224	345.171	0.001	6.486	29	1.41	3.618	0.38	338.077	0.133	0.545	342.082	0.32	4.808	4.06	2.847	2.627
470	584	2009-01-01 04:00:00	0.72	342.368	0.066	0.198	0.225	345.171	0.001	6.486	29	1.322	3.819	0.43	339.6	0.119	0.576	343.639	0.314	5.342	4.433	2.903	2.681
470	584	2009-01-01 05:00:00	0.79	345.973	0.067	0.179	0.249	8.703	0.001	7.071	29	1.459	4.042	0.51	329.441	0.113	0.606	356.857	0.305	5.499	4.459	2.978	2.747
470	584	2009-01-01 06:00:00	0.89	350.759	0.068	0.165	0.252	8.703	0.001	7.071	29	1.644	4.288	0.58	335.145	0.104	0.669	2.055	0.297	6.235	5.033	3.063	2.827
470	584	2009-01-01 07:00:00	0.99	354.329	0.07	0.155	0.252	8.703	0.001	7.071	29	1.852	4.556	0.67	340.683	0.1	0.733	5.339	0.286	6.75	5.498	3.191	2.948
470	584	2009-01-01 08:00:00	1.1	357.563	0.071	0.149	0.253	18.232	0.001	7.128	29	2.058	4.812	0.77	341.482	0.101	0.787	12.586	0.272	6.819	5.569	3.363	3.106
470	584	2009-01-01 09:00:00	1.2	0.777	0.072	0.145	0.253	18.232	0.001	7.128	29	2.253	5.051	0.87	346.999	0.103	0.833	15.206	0.262	7.025	5.893	3.48	3.21
470	584	2009-01-01 10:00:00	1.3	3.291	0.073	0.142	0.251	18.232	0.001	7.128	29	2.434	5.272	0.97	352.368	0.106	0.857	16.61	0.255	7.099	6.104	3.572	3.291
470	584	2009-01-01 11:00:00	1.4	5.629	0.075	0.142	0.279	13.929	0.001	7.768	29	2.631	5.441	1	356.317	0.102	0.977	14.776	0.238	7.682	6.696	3.813	3.503
470	584	2009-01-01 12:00:00	1.5	7.694	0.076	0.141	0.28	13.929	0.001	7.768	29	2.83	5.598	1.12	1.533	0.107	1.009	14.66	0.233	7.59	6.772	3.882	3.556
470	584	2009-01-01 13:00:00	1.06	8.644	0.095	0.175	0.281	13.929	0.001	7.768	29	2.035	4.64	0.67	356.214	0.115	0.826	16.591	0.266	7.289	6.379	3.412	3.138
470	584	2009-01-01 14:00:00	1.18	7.854	0.09	0.158	0.192	355.195	0.001	5.73	29	2.251	5.089	1.07	9.293	0.142	0.484	0.562	0.341	5.688	5.137	2.669	2.471
470	584	2009-01-01 15:00:00	1.26	5.753	0.087	0.142	0.189	355.195	0.001	5.73	29	2.404	5.614	1.18	6.759	0.131	0.444	358.317	0.345	6.17	5.557	2.646	2.453
470	584	2009-01-01 16:00:00	1.33	4.034	0.085	0.134	0.189	355.195	0.001	5.73	29	2.523	5.971	1.25	4.777	0.125	0.426	357.17	0.346	6.502	5.86	2.636	2.443
470	584	2009-01-01 17:00:00	1.38	2.371	0.084	0.132	0.243	2.359	0.001	7.046	29	2.626	6.085	1.23	2	0.116	0.632	3.813	0.28	7.251	6.565	3.225	2.963
470	584	2009-01-01 18:00:00	1.43	0.815	0.083	0.133	0.246	2.359	0.001	7.046	29	2.705	6.061	1.25	0.143	0.115	0.701	3.009	0.27	7.387	6.697	3.323	3.042
470	584	2009-01-01 19:00:00	1.47	359.38	0.084	0.134	0.247	2.359	0.001	7.046	29	2.775	6.049	1.28	358.289	0.116	0.718	2.98	0.271	7.383	6.724	3.311	3.034
470	584	2009-01-01 20:00:00	1.5	358.238	0.085	0.136	0.266	3.662	0.001	7.515	29	2.866	6.022	1.27	355.785	0.115	0.8	4.704	0.257	7.603	6.991	3.49	3.197
470	584	2009-01-01 21:00:00	1.54	357.661	0.087	0.138	0.267	3.662	0.001	7.515	29	2.948	6.006	1.31	355.045	0.117	0.82	4.586	0.257	7.555	6.987	3.508	3.217
470	584	2009-01-01 22:00:00	1.59	358.156	0.088	0.139	0.267	3.662	0.001	7.515	29	3.037	6.021	1.35	355.898	0.119	0.828	4.378	0.256	7.483	6.97	3.526	3.236
470	584	2009-01-01 23:00:00	1.66	0.5	0.089	0.142	0.322	11.515	0.001	8.766	29	3.186	5.975	1.25	355.164	0.113	1.093	7.579	0.218	8.091	7.565	4.119	3.765
470	584	2009-01-02 00:00:00	1.75	3.226	0.089	0.146	0.324	11.515	0.001	8.766	29	3.352	5.901	1.3	358.466	0.116	1.166	9.143	0.216	7.933	7.491	4.164	3.815
470	584	2009-01-02 01:00:00	1.8	4.912	0.09	0.149	0.324	11.515	0.001	8.766	29	3.441	5.86	1.33	0.91	0.119	1.203	9.709	0.214	7.777	7.381	4.211	3.863
470	584	2009-01-02 02:00:00	1.84	6.128	0.154	0.152	0.374	15.051	0.001	9.858	29	3.747	5.771	1.11	355.082	0.111	1.466	12.42	0.193	8.385	7.896	4.675	4.285
470	584	2009-01-02 03:00:00	1.88	6.92	0.157	0.155	0.376	15.051	0.001	9.858	29	3.854	5.694	1.09	355.129	0.112	1.535	12.754	0.192	8.269	7.795	4.714	4.328
470	584	2009-01-02 04:00:00	1.91	7.178	0.158	0.157	0.376	15.051	0.001	9.858	29	3.923	5.662	1.07	354.754	0.114	1.581	12.68	0.19	8.162	7.693	4.772	4.387
470	584	2009-01-02 05:00:00	1.91	7.25	0.158	0.158	0.355	18.011	0.001	9.411	29	3.928	5.66	1.17	355.736	0.121	1.502	14.06	0.195	7.693	7.297	4.662	4.285
470	584	2009-01-02 06:00:00	1.89	7.241	0.157	0.158	0.352	18.011	0.001	9.411	29	3.887	5.673	1.18	354.782	0.123	1.476	14.925	0.194	7.565	7.192	4.686	4.309
470	584	2009-01-02 07:00:00	1.88	7.029	0.156	0.158	0.351	18.011	0.001	9.411	29	3.86	5.678	1.17	354.32	0.123	1.466	14.893	0.193	7.545	7.186	4.7	4.322
470	584	2009-01-02 08:00:00	1.83	6.734	0.154	0.157	0.292	33.201	0.001	8.127	29	3.747	5.721	1.53	358.016	0.138	1	27.981	0.231	6.747	6.461	3.907	3.593
470	584	2009-01-02 09:00:00	1.76	6.474	0.15	0.155	0.291	33.201	0.001	8.127	29	3.592	5.776	1.49	357.405	0.137	0.947	29.983	0.234	6.836	6.561	3.859	3.544
470	584	2009-01-02 10:00:00	1.71	6.27	0.146	0.155	0.292	33.201	0.001	8.127	29	3.471	5.786	1.44	356.806	0.136	0.92	31.095	0.237	6.911	6.643	3.797	3.482
470	584	2009-01-02 11:00:00	1.64	5.083	0.143	0.152	0.153	52.177	0.001	4.811	29	3.299	5.906	1.61	3.828	0.149	0.301	50.585	0.411	6.042	5.647	2.249	2.104
470	584	2009-01-02 12:00:00	1.55	3.303	0.139	0.148	0.151	52.177	0.001	4.811	29	3.117	6.095	1.53	2.38	0.146	0.244	51.448	0.425	6.197	5.816	2.185	2.049
470	584	2009-01-02 13:00:00	1.48	2.007	0.137	0.146	0.15	52.177	0.001	4.811	29	2.975	6.22	1.47	1.17	0.144	0.221	51.715	0.427	6.317	5.948	2.177	2.041
470	584	2009-01-02 14:00:00	1.43	0.937	0.136	0.144	0.078	25.827	0.001	2.777	29	2.854	6.329	1.43	0.937	0.144	0	25.827	1	6.194	5.676	0	0
470	584	2009-01-02 15:00:00	1.37	0.086	0.136	0.142	0.078	25.827	0.001	2.777	29	2.746	6.417	1.37	0.086	0.142	0	25.827	1	6.309	5.838	0	0
470	584	2009-01-02 16:00:00	1.32	359.5	0.137	0.141	0.078	25.827	0.001	2.777	29	2.65	6.47	1.32	359.5	0.141	0	25.827	1	6.376	5.93	0	0
470	584	2009-01-02 17:00:00	1.28	359.075	0.139	0.141	0.093	355.222	0.001	3.241	29	2.561	6.498	1.28	359.076	0.141	0.032	354.889	0.652	6.423	6.006	1.44	1.359
470	584	2009-01-02 18:00:00	1.23	358.745	0.14	0.14	0.093	355.222	0.001	3.241	29	2.476	6.509	1.23	358.745	0.14	0.034	354.822	0.652	6.437	6.026	1.44	1.359
470	584	2009-01-02 19:00:00	1.19	358.472	0.141	0.14	0.093	355.222	0.001	3.241	29	2.395	6.504	1.19	358.473	0.14	0.037	354.544	0.652	6.434	6.026	1.44	1.359
470	584	2009-01-02 20:00:00	1.15	358.238	0.142	0.141	0.098	349.318	0.001	3.399	29	2.316	6.487	1.15	358.244	0.14	0.049	347.97	0.614	6.425	6.023	1.524	1.436
470	584	2009-01-02 21:00:00	1.12	358.03	0.143	0.141	0.098	349.318	0.001	3.399	29	2.24	6.458	1.11	358.038	0.141	0.055	347.676	0.615	6.398	5.993	1.523	1.435
470	584	2009-01-02 22:00:00	1.08	357.843	0.143	0.142	0.098	349.318	0.001	3.399	29	2.166	6.418	1.08	357.853	0.141	0.059	347.311	0.615	6.358	5.95	1.522	1.434
470	584	2009-01-02 23:00:00	1.05	357.633	0.144	0.143	0.129	326.347	0.001	4.277	29	2.096	6.353	1.04	357.815	0.142	0.109	332.999	0.489	6.362	5.974	1.89	1.767
470	584	2009-01-03 00:00:00	1.02	357.37	0.145	0.145	0.13	326.347	0.001	4.277	29	2.032	6.254	1.01	357.683	0.143	0.136	330.806	0.497	6.303	5.907	1.858	1.737
470	584	2009-01-03 01:00:00	0.99	357.1	0.146	0.147	0.131	326.347	0.001	4.277	29	1.974	6.137	0.98	357.572	0.144	0.158	329.58	0.497	6.234	5.829	1.861	1.742
470	584	2009-01-03 02:00:00	0.97	356.357	0.147	0.15	0.194	310.549	0.001	5.922	29	1.935	5.913	0.93	358.393	0.143	0.266	324.678	0.392	6.317	5.928	2.281	2.098
470	584	2009-01-03 03:00:00	0.97	354.664	0.148	0.156	0.196	310.549	0.001	5.922	29	1.926	5.557	0.91	358.396	0.144	0.336	321.44	0.386	6.22	5.811	2.363	2.197
470	584	2009-01-03 04:00:00	0.97	353.027	0.15	0.162	0.197	310.549	0.001	5.922	29	1.925	5.298	0.89	358.345	0.146	0.385	319.059	0.371	6.087	5.659	2.466	2.293
470	584	2009-01-03 05:00:00	0.99	350.102	0.151	0.171	0.277	311.437	0.001	7.737	29	1.971	4.951	0.82	0.041	0.142	0.553	325.088	0.315	6.343	5.943	2.842	2.611
470	584	2009-01-03 06:00:00	1.05	346.261	0.151	0.183	0.286	311.437	0.001	7.737	29	2.076	4.639	0.81	0.282	0.144	0.666	323.173	0.305	6.213	5.808	2.96	2.723
470	584	2009-01-03 07:00:00	1.09	343.682	0.109	0.191	0.288	311.437	0.001	7.737	29	2.102	4.521	0.8	0.418	0.147	0.735	321.599	0.292	6.058	5.66	3.09	2.842
470	584	2009-01-03 08:00:00	1.13	341.171	0.225	0.196	0.315	307.076	0.001	8.36	29	2.369	4.46	0.8	1.176	0.15	0.798	319.288	0.278	5.923	5.493	3.243	2.984
470	584	2009-01-03 09:00:00	1.17	338.756	0.212	0.199	0.315	307.076	0.001	8.36	29	2.443	4.452	0.8	1.084	0.153	0.85	317.061	0.27	5.869	5.477	3.349	3.081
470	584	2009-01-03 10:00:00	1.2	337.159	0.203	0.199	0.314	307.076	0.001	8.36	29	2.505	4.484	0.81	0.882	0.155	0.887	315.682	0.262	5.856	5.498	3.448	3.171
470	584	2009-01-03 11:00:00	1.25	334.727	0.192	0.2	0.351	297.432	0.001	9.16	29	2.589	4.504	0.85	0.226	0.158	0.911	310.165	0.261	5.836	5.57	3.462	3.181
470	584	2009-01-03 12:00:00	1.31	331.506	0.187	0.2	0.355	297.432	0.002	9.16	29	2.714	4.538	0.84	0.903	0.156	1.01	309.533	0.249	5.982	5.729	3.618	3.322
470	584	2009-01-03 13:00:00	1.38	329.563	0.181	0.198	0.355	297.432	0.002	9.16	29	2.849	4.625	0.87	0.057	0.155	1.074	308.218	0.242	6.078	5.844	3.741	3.435
470	584	2009-01-03 14:00:00	1.46	328.569	0.176	0.194	0.37	303.523	0.002	9.524	29	3.017	4.736	0.87	0.475	0.151	1.177	310.617	0.229	6.261	6.03	3.942	3.618
470	584	2009-01-03 15:00:00	1.53	328.316	0.171	0.19	0.37	303.523	0.002	9.524	29	3.155	4.851	0.91	359.547	0.149	1.233	310.843	0.222	6.374	6.155	4.059	3.722
470	584	2009-01-03 16:00:00	1.58	328.129	0.166	0.186	0.368	303.523	0.001	9.524	29	3.253	4.957	0.95	358.464	0.148	1.267	310.654	0.218	6.485	6.271	4.146	3.8
470	584	2009-01-03 17:00:00	1.62	327.65	0.162	0.183	0.367	303.175	0.001	9.558	29	3.322	5.042	0.98	357.433	0.146	1.292	310.187	0.214	6.584	6.377	4.222	3.875
470	584	2009-01-03 18:00:00	1.65	326.817	0.16	0.181	0.366	303.175	0.001	9.558	29	3.386	5.104	1	356.497	0.144	1.32	309.655	0.211	6.666	6.46	4.285	3.932
470	584	2009-01-03 19:00:00	2.72	323.551	0.135	0.148	0.548	303.175	0.002	12.867	29	5.544	6.179	1.33	359.695	0.114	2.371	312.29	0.164	8.476	8.243	5.531	5.085
470	584	2009-01-03 20:00:00	2.63	323.618	0.133	0.146	0.38	299.265	0.002	9.778	29	5.34	6.291	1.79	345.913	0.12	1.925	304.398	0.178	8.006	7.797	5.118	4.721
470	584	2009-01-03 21:00:00	2.41	325.64	0.128	0.144	0.37	299.265	0.001	9.778	29	4.855	6.345	1.74	346.432	0.12	1.67	302.734	0.182	7.981	7.753	4.982	4.584
470	584	2009-01-03 22:00:00	2.29	326.555	0.124	0.143	0.369	299.265	0.001	9.778	29	4.584	6.342	1.67	346.73	0.119	1.566	302.971	0.185	8.059	7.823	4.875	4.477
470	584	2009-01-03 23:00:00	2.26	326.832	0.122	0.143	0.381	301.866	0.001	10.02	29	4.507	6.32	1.62	347.074	0.117	1.575	305.024	0.186	8.208	7.973	4.858	4.462
470	584	2009-01-04 00:00:00	2.26	327.16	0.12	0.143	0.382	301.866	0.001	10.02	29	4.49	6.304	1.62	347.551	0.116	1.573	305.01	0.188	8.253	8.019	4.819	4.427
470	584	2009-01-04 01:00:00	2.25	327.329	0.119	0.143	0.383	301.866	0.001	10.02	29	4.476	6.295	1.62	347.559	0.117	1.565	304.958	0.189	8.253	8.018	4.791	4.402
470	584	2009-01-04 02:00:00	2.23	327.03	0.118	0.144	0.381	299.83	0.001	9.971	29	4.434	6.262	1.6	347.68	0.117	1.557	304.324	0.19	8.231	7.992	4.772	4.384
470	584	2009-01-04 03:00:00	2.2	326.241	0.118	0.145	0.382	299.83	0.001	9.971	29	4.374	6.196	1.56	347.369	0.118	1.554	303.972	0.191	8.183	7.942	4.744	4.355
470	584	2009-01-04 04:00:00	2.17	325.271	0.119	0.147	0.383	299.83	0.001	9.971	29	4.31	6.114	1.51	346.994	0.118	1.556	303.901	0.191	8.119	7.873	4.727	4.339
470	584	2009-01-04 05:00:00	2.12	324.798	0.12	0.149	0.362	303.856	0.001	9.549	29	4.223	6.052	1.47	345.541	0.12	1.53	305.214	0.192	7.98	7.715	4.714	4.325
470	584	2009-01-04 06:00:00	2.07	324.768	0.122	0.15	0.361	303.856	0.001	9.549	29	4.127	6.005	1.43	345.332	0.121	1.507	305.991	0.192	7.92	7.654	4.708	4.32
470	584	2009-01-04 07:00:00	2.03	324.696	0.123	0.152	0.361	303.856	0.001	9.549	29	4.048	5.952	1.38	345.205	0.122	1.489	306.564	0.193	7.868	7.601	4.687	4.299
470	584	2009-01-04 08:00:00	1.99	324.598	0.126	0.153	0.348	301.599	0.001	9.275	29	3.966	5.908	1.43	343.229	0.125	1.382	303.827	0.201	7.676	7.428	4.496	4.129
470	584	2009-01-04 09:00:00	1.94	324.325	0.128	0.154	0.347	301.599	0.001	9.275	29	3.88	5.861	1.39	343.175	0.125	1.357	303.714	0.202	7.632	7.379	4.47	4.104
470	584	2009-01-04 10:00:00	1.9	323.824	0.129	0.155	0.348	301.599	0.001	9.275	29	3.801	5.801	1.35	343.068	0.126	1.343	303.603	0.203	7.59	7.331	4.442	4.077
470	584	2009-01-04 11:00:00	1.86	323.661	0.13	0.157	0.328	307.569	0.001	8.857	29	3.704	5.753	1.33	340.057	0.128	1.291	306.309	0.206	7.409	7.075	4.398	4.039
470	584	2009-01-04 12:00:00	1.8	323.478	0.131	0.158	0.327	307.569	0.001	8.857	29	3.594	5.707	1.28	339.896	0.128	1.263	306.62	0.207	7.376	7.036	4.373	4.016
470	584	2009-01-04 13:00:00	2.12	323.175	0.118	0.142	0.324	307.569	0.001	8.857	29	4.211	6.306	1.7	333.302	0.12	1.276	305.595	0.206	7.843	7.52	4.414	4.073
470	584	2009-01-04 14:00:00	1.99	323.128	0.119	0.14	0.153	15.562	0.001	4.92	29	3.94	6.393	1.98	322.864	0.139	0.192	357.25	0.432	6.338	5.813	2.124	1.977
470	584	2009-01-04 15:00:00	1.84	323.491	0.12	0.138	0.152	15.562	0.001	4.92	29	3.648	6.539	1.83	323.263	0.138	0.16	358.803	0.431	6.502	6.031	2.144	2.003
470	584	2009-01-04 16:00:00	1.72	323.766	0.121	0.138	0.152	15.562	0.001	4.92	29	3.413	6.606	1.71	323.553	0.137	0.142	0.143	0.43	6.581	6.15	2.154	2.014
470	584	2009-01-04 17:00:00	1.62	324.388	0.122	0.139	0.284	32.789	0.001	8.291	29	3.217	6.563	1.59	322.668	0.136	0.325	8.084	0.264	6.688	6.277	3.283	2.941
470	584	2009-01-04 18:00:00	1.55	326.122	0.124	0.142	0.294	32.789	0.001	8.291	29	3.066	6.331	1.49	322.716	0.137	0.436	10.321	0.288	6.699	6.328	2.93	2.603
470	584	2009-01-04 19:00:00	1.5	329.681	0.138	0.149	0.301	32.789	0.001	8.291	29	2.998	5.936	1.39	322.673	0.137	0.572	14.978	0.29	6.663	6.306	3	2.721
470	584	2009-01-04 20:00:00	1.47	335.21	0.14	0.157	0.377	67.064	0.001	10.033	29	2.935	5.57	1.34	325.46	0.143	0.599	31.867	0.303	6.256	5.788	2.94	2.685
470	584	2009-01-04 21:00:00	1.47	344.426	0.142	0.166	0.399	67.064	0.002	10.033	29	2.927	5.2	1.26	327.395	0.144	0.747	41.124	0.295	6.241	5.836	3.043	2.794
470	584	2009-01-04 22:00:00	1.52	0.11	0.148	0.178	0.417	67.064	0.002	10.033	29	3.048	4.884	1.17	330.328	0.145	0.968	47.613	0.272	6.294	5.955	3.333	3.073
470	584	2009-01-04 23:00:00	1.76	33.437	0.201	0.189	0.492	78.971	0.002	11.604	29	3.822	4.799	1.1	336.167	0.147	1.371	65.712	0.231	6.225	5.904	3.976	3.686
470	584	2009-01-05 00:00:00	2.16	60.564	0.172	0.178	0.477	78.971	0.002	11.604	29	4.612	5.256	0.97	341.46	0.142	1.931	73.886	0.19	6.46	6.161	4.876	4.541
470	584	2009-01-05 01:00:00	2.3	65.811	0.161	0.169	0.463	78.971	0.002	11.604	29	4.907	5.57	0.93	351.302	0.137	2.109	74.85	0.176	6.81	6.535	5.254	4.9
470	584	2009-01-05 02:00:00	2.3	65.992	0.157	0.165	0.421	67.161	0.002	10.872	29	4.834	5.702	0.94	10.653	0.137	2.1	71.062	0.172	6.829	6.518	5.389	5.023
470	584	2009-01-05 03:00:00	2.27	65.634	0.157	0.163	0.419	67.161	0.001	10.872	29	4.757	5.751	0.97	27.453	0.136	2.051	69.514	0.171	6.923	6.658	5.413	5.044
470	584	2009-01-05 04:00:00	2.23	66.147	0.157	0.164	0.419	67.161	0.001	10.872	29	4.727	5.737	0.95	35.129	0.135	2.02	69.348	0.172	7	6.754	5.386	5.015
470	584	2009-01-05 05:00:00	2.16	66.972	0.157	0.165	0.383	69.722	0.001	10.128	29	4.563	5.697	1.05	44.715	0.136	1.889	70.835	0.176	7.018	6.788	5.25	4.885
470	584	2009-01-05 06:00:00	2.07	67.864	0.158	0.166	0.383	69.722	0.001	10.128	29	4.374	5.64	0.99	47.452	0.136	1.821	71.285	0.178	7.013	6.772	5.189	4.822
470	584	2009-01-05 07:00:00	2.01	68.718	0.158	0.168	0.383	69.722	0.001	10.128	29	4.24	5.573	0.96	50.37	0.136	1.772	71.708	0.18	7.003	6.753	5.115	4.748
470	584	2009-01-05 08:00:00	1.91	69.386	0.159	0.168	0.296	68.418	0.001	8.238	29	3.962	5.551	1.51	70.453	0.148	1.168	67.911	0.217	6.544	6.4	4.208	3.895
470	584	2009-01-05 09:00:00	1.79	69.689	0.159	0.168	0.294	68.418	0.001	8.238	29	3.696	5.544	1.42	71.358	0.148	1.092	67.419	0.218	6.54	6.38	4.181	3.865
470	584	2009-01-05 10:00:00	1.71	69.677	0.159	0.169	0.294	68.418	0.001	8.238	29	3.518	5.504	1.34	71.564	0.148	1.055	67.266	0.22	6.539	6.373	4.139	3.821
470	584	2009-01-05 11:00:00	1.63	69.28	0.159	0.169	0.243	66.343	0.001	7.053	29	3.329	5.487	1.47	69.979	0.155	0.703	66.69	0.275	6.188	6.033	3.327	3.089
470	584	2009-01-05 12:00:00	1.54	68.362	0.159	0.17	0.242	66.343	0.001	7.053	29	3.151	5.47	1.39	68.811	0.156	0.665	66.724	0.276	6.161	6	3.308	3.067
470	584	2009-01-05 13:00:00	1.47	67.062	0.163	0.171	0.242	66.343	0.001	7.053	29	3.013	5.415	1.32	67.158	0.157	0.646	66.731	0.278	6.126	5.965	3.279	3.036
470	584	2009-01-05 14:00:00	1.39	65.546	0.167	0.172	0.181	68.696	0.001	5.56	29	2.86	5.4	1.34	65.339	0.164	0.392	67.664	0.359	5.742	5.54	2.562	2.382
470	584	2009-01-05 15:00:00	1.32	63.783	0.168	0.172	0.18	68.696	0.001	5.56	29	2.702	5.41	1.27	63.394	0.165	0.358	68.039	0.36	5.728	5.53	2.55	2.371
470	584	2009-01-05 16:00:00	1.25	61.783	0.169	0.173	0.18	68.696	0.001	5.56	29	2.569	5.39	1.21	61.183	0.166	0.341	68.263	0.363	5.708	5.513	2.53	2.351
470	584	2009-01-05 17:00:00	1.19	59.401	0.169	0.173	0.141	51.517	0.001	4.548	29	2.442	5.384	1.18	59.519	0.17	0.199	55.305	0.457	5.472	5.211	2.023	1.891
470	584	2009-01-05 18:00:00	1.13	56.656	0.17	0.173	0.14	51.517	0.001	4.548	29	2.333	5.382	1.12	56.737	0.171	0.183	53.678	0.458	5.466	5.218	2.019	1.888
470	584	2009-01-05 19:00:00	1.08	53.812	0.171	0.174	0.14	51.517	0.001	4.548	29	2.223	5.359	1.07	53.835	0.171	0.176	52.99	0.46	5.445	5.206	2.008	1.877
470	584	2009-01-05 20:00:00	1.03	50.989	0.173	0.175	0.102	47.328	0.001	3.482	29	2.111	5.345	1.03	50.992	0.174	0.084	50.365	0.602	5.293	4.99	1.557	1.467
470	584	2009-01-05 21:00:00	0.98	48.255	0.175	0.175	0.101	47.328	0.001	3.482	29	2.016	5.339	0.98	48.25	0.175	0.071	50.349	0.602	5.288	5	1.556	1.466
470	584	2009-01-05 22:00:00	0.94	45.683	0.179	0.176	0.101	47.328	0.001	3.482	29	1.933	5.321	0.94	45.671	0.175	0.064	50.413	0.603	5.272	4.994	1.554	1.465
470	584	2009-01-05 23:00:00	0.9	43.333	0.183	0.177	0.024	32.276	0.001	1	29	1.855	5.3	0.9	43.333	0.177	0	32.276	1	5.203	4.88	0	0
470	584	2009-01-06 00:00:00	0.86	41.265	0.183	0.177	0.024	32.276	0.001	1	29	1.777	5.276	0.86	41.265	0.177	0	32.276	1	5.187	4.877	0	0
470	584	2009-01-06 01:00:00	0.83	39.503	0.184	0.178	0.024	32.276	0.001	1	29	1.708	5.249	0.83	39.503	0.178	0	32.276	1	5.161	4.856	0	0
470	584	2009-01-06 02:00:00	0.8	37.969	0.183	0.179	0.095	260.766	0.001	3.303	29	1.645	5.214	0.8	37.983	0.179	0.029	262.296	0.642	5.117	4.797	1.459	1.376
470	584	2009-01-06 03:00:00	0.77	36.649	0.182	0.18	0.095	260.766	0.001	3.303	29	1.581	5.186	0.77	36.668	0.18	0.032	262.1	0.643	5.091	4.774	1.458	1.375
470	584	2009-01-06 04:00:00	0.75	35.474	0.181	0.181	0.095	260.766	0.001	3.303	29	1.522	5.157	0.75	35.499	0.181	0.036	262.153	0.644	5.063	4.748	1.456	1.373
470	584	2009-01-06 05:00:00	0.72	34.431	0.18	0.183	0.214	265.702	0.001	6.538	29	1.465	5.109	0.72	34.632	0.181	0.083	264.568	0.621	5.054	4.764	1.499	1.41
470	584	2009-01-06 06:00:00	0.74	30.111	0.181	0.204	0.247	265.702	0.001	6.538	29	1.431	4.688	0.68	34.609	0.183	0.281	278.961	0.585	4.992	4.699	1.582	1.484
470	584	2009-01-06 07:00:00	0.83	345.942	0.18	0.251	0.247	265.702	0.001	6.538	29	1.637	3.506	0.67	20.819	0.204	0.489	274.148	0.433	4.249	3.901	2.169	2.051
470	584	2009-01-06 08:00:00	0.88	316.009	0.291	0.262	0.34	265.444	0.001	8.938	29	1.935	3.516	0.59	16.548	0.201	0.655	279.884	0.345	4.436	4.139	2.697	2.528
470	584	2009-01-06 09:00:00	0.95	297.933	0.267	0.26	0.351	265.444	0.002	8.938	29	2.053	3.629	0.54	5.597	0.197	0.788	278.067	0.305	4.621	4.36	3.02	2.808
470	584	2009-01-06 10:00:00	1.05	292.16	0.236	0.249	0.348	265.444	0.002	8.938	29	2.246	3.821	0.54	350.193	0.194	0.902	277.612	0.277	4.826	4.626	3.307	3.064
470	584	2009-01-06 11:00:00	1.23	288.462	0.224	0.238	0.492	262.206	0.002	11.799	29	2.635	4.005	0.52	346.158	0.182	1.115	278.834	0.255	5.26	5.116	3.596	3.327
470	584	2009-01-06 12:00:00	1.48	285.652	0.206	0.223	0.52	262.206	0.002	11.799	29	3.15	4.252	0.55	339.219	0.171	1.376	278.262	0.235	5.643	5.496	3.892	3.596
470	584	2009-01-06 13:00:00	1.69	284.657	0.189	0.208	0.526	262.206	0.002	11.799	29	3.569	4.541	0.65	332.86	0.162	1.561	276.733	0.219	6.012	5.873	4.166	3.841
470	584	2009-01-06 14:00:00	1.93	284.579	0.176	0.195	0.604	266.206	0.002	13.299	29	4.051	4.821	0.5	339.62	0.15	1.86	281.099	0.199	6.355	6.1	4.57	4.214
470	584	2009-01-06 15:00:00	2.19	285.011	0.169	0.184	0.616	266.206	0.002	13.299	29	4.643	5.1	0.62	334.111	0.138	2.102	281.012	0.189	6.964	6.718	4.828	4.458
470	584	2009-01-06 16:00:00	2.4	285.901	0.158	0.174	0.612	266.206	0.002	13.299	29	5.017	5.377	0.77	330.815	0.131	2.276	281.002	0.181	7.402	7.182	5.063	4.675
470	584	2009-01-06 17:00:00	2.58	288.465	0.154	0.165	0.578	280.018	0.002	13.049	29	5.405	5.65	0.64	327.013	0.133	2.495	286.656	0.168	6.838	6.271	5.445	5.033
470	584	2009-01-06 18:00:00	2.73	292.11	0.145	0.158	0.561	280.018	0.002	13.049	29	5.662	5.924	0.74	329.37	0.123	2.63	289.682	0.161	7.613	7.167	5.692	5.275
470	584	2009-01-06 19:00:00	2.85	294.52	0.141	0.152	0.552	280.018	0.002	13.049	29	5.943	6.131	0.85	330.35	0.117	2.724	291.377	0.157	8.112	7.757	5.862	5.439
