nx	ny	datetime	s_wht	meanwdir	peak_fr	mean_fr	ustar	wind_dir	cdg	wind_speed	depth	maxwh	maxwp	swe_h	meansdir	meansfr	wsea_h	wsead	wsea_fr	msp1	msp2	mwseap1	mwseap2
470	584	2010-01-02 04:00:00	1.68	17.939	0.11	0.14	0.31	93.294	0.001	8.354	29	3.299	6.092	1.46	359.616	0.121	0.848	89.6	0.261	7.551	7.193	3.456	3.169
470	584	2010-01-02 05:00:00	1.67	22.915	0.112	0.141	0.315	93.12	0.001	8.453	29	3.271	5.972	1.41	1.175	0.119	0.899	89.854	0.256	7.589	7.194	3.522	3.232
470	584	2010-01-02 06:00:00	1.67	27.268	0.115	0.142	0.316	93.12	0.001	8.453	29	3.27	5.882	1.37	2.571	0.117	0.945	89.618	0.254	7.655	7.213	3.569	3.279
470	584	2010-01-02 07:00:00	1.68	30.903	0.116	0.143	0.317	93.12	0.001	8.453	29	3.296	5.824	1.36	4.317	0.116	0.985	89.07	0.251	7.683	7.2	3.619	3.329
470	584	2010-01-02 08:00:00	1.7	33.007	0.114	0.143	0.317	83.98	0.001	8.487	29	3.332	5.811	1.33	4.339	0.114	1.05	82.518	0.242	7.829	7.3	3.753	3.453
470	584	2010-01-02 09:00:00	1.71	33.386	0.111	0.143	0.317	83.98	0.001	8.487	29	3.36	5.852	1.36	6.52	0.115	1.048	81.138	0.241	7.82	7.289	3.764	3.464
470	584	2010-01-02 10:00:00	1.73	33.342	0.109	0.142	0.316	83.98	0.001	8.487	29	3.387	5.915	1.39	8.608	0.115	1.033	80.69	0.242	7.825	7.305	3.75	3.451
470	584	2010-01-02 11:00:00	1.74	33.136	0.108	0.141	0.313	76.934	0.001	8.449	29	3.409	5.973	1.41	10.897	0.116	1.022	76.486	0.243	7.852	7.346	3.739	3.442
470	584	2010-01-02 12:00:00	1.75	32.963	0.103	0.141	0.313	76.934	0.001	8.449	29	3.417	6.012	1.43	12.495	0.116	1.014	74.852	0.244	7.859	7.38	3.725	3.429
470	584	2010-01-02 13:00:00	2.13	33.139	0.09	0.127	0.31	76.934	0.001	8.449	29	4.108	6.673	1.8	16.569	0.108	1.13	75.676	0.226	8.389	7.884	4.012	3.694
470	584	2010-01-02 14:00:00	2.08	32.693	0.09	0.127	0.299	70.753	0.001	8.251	29	4.011	6.686	1.77	18.166	0.109	1.083	70.547	0.227	8.314	7.812	4	3.682
470	584	2010-01-02 15:00:00	2.04	32.322	0.09	0.128	0.298	70.753	0.001	8.251	29	3.933	6.682	1.75	18.502	0.11	1.052	69.366	0.228	8.277	7.799	3.981	3.663
470	584	2010-01-02 16:00:00	2.02	32.491	0.09	0.128	0.298	70.753	0.001	8.251	29	3.89	6.684	1.73	19.294	0.111	1.031	68.844	0.229	8.26	7.803	3.956	3.636
470	584	2010-01-02 17:00:00	1.98	31.836	0.11	0.127	0.234	62.642	0.001	6.789	29	3.903	6.789	1.86	27.172	0.118	0.683	64.808	0.28	7.57	7.079	3.241	2.987
470	584	2010-01-02 18:00:00	1.94	30.736	0.11	0.125	0.232	62.642	0.001	6.789	29	3.818	6.924	1.83	26.576	0.118	0.634	64.112	0.281	7.658	7.184	3.227	2.975
470	584	2010-01-02 19:00:00	1.9	30.248	0.113	0.125	0.231	62.642	0.001	6.789	29	3.745	6.973	1.8	26.25	0.118	0.61	63.919	0.283	7.701	7.249	3.203	2.952
470	584	2010-01-02 20:00:00	1.85	29.853	0.114	0.125	0.179	45.22	0.001	5.523	29	3.644	7.022	1.81	29.09	0.122	0.348	50.531	0.373	7.257	6.715	2.468	2.299
470	584	2010-01-02 21:00:00	1.78	29.503	0.116	0.126	0.178	45.22	0.001	5.523	29	3.516	7.063	1.75	28.861	0.123	0.321	48.684	0.373	7.284	6.782	2.462	2.293
470	584	2010-01-02 22:00:00	1.71	29.436	0.118	0.127	0.178	45.22	0.001	5.523	29	3.379	7.038	1.68	28.827	0.124	0.308	47.845	0.376	7.265	6.796	2.444	2.276
470	584	2010-01-02 23:00:00	1.63	29.413	0.12	0.128	0.143	24.126	0.001	4.624	29	3.231	7.005	1.62	29.351	0.127	0.2	33.849	0.444	7.049	6.523	2.083	1.948
470	584	2010-01-03 00:00:00	1.56	29.413	0.122	0.129	0.143	24.126	0.001	4.624	29	3.084	6.972	1.54	29.382	0.128	0.183	31.851	0.447	7.014	6.526	2.066	1.932
470	584	2010-01-03 01:00:00	1.48	29.499	0.127	0.131	0.143	24.126	0.001	4.624	29	2.955	6.909	1.47	29.483	0.13	0.174	30.732	0.452	6.955	6.498	2.039	1.905
470	584	2010-01-03 02:00:00	1.42	29.562	0.129	0.133	0.164	8.208	0.001	5.183	29	2.832	6.804	1.41	29.743	0.131	0.194	18.88	0.424	6.882	6.437	2.147	1.991
470	584	2010-01-03 03:00:00	1.37	29.409	0.131	0.136	0.165	8.208	0.001	5.183	29	2.726	6.604	1.35	29.831	0.134	0.235	14.213	0.417	6.772	6.348	2.195	2.042
470	584	2010-01-03 04:00:00	1.32	28.95	0.132	0.141	0.166	8.208	0.001	5.183	29	2.64	6.342	1.29	29.758	0.137	0.28	10.795	0.401	6.619	6.209	2.302	2.149
470	584	2010-01-03 05:00:00	1.28	28.421	0.134	0.145	0.161	11.865	0.001	5.058	29	2.559	6.12	1.25	29.382	0.14	0.297	10.473	0.398	6.438	6.05	2.316	2.159
470	584	2010-01-03 06:00:00	1.23	28.062	0.139	0.148	0.161	11.865	0.001	5.058	29	2.464	5.984	1.2	28.941	0.143	0.284	11.178	0.406	6.28	5.899	2.27	2.116
470	584	2010-01-03 07:00:00	1.18	27.893	0.142	0.151	0.161	11.865	0.001	5.058	29	2.363	5.884	1.15	28.806	0.146	0.277	10.976	0.408	6.181	5.809	2.257	2.104
470	584	2010-01-03 08:00:00	1.12	27.831	0.144	0.153	0.141	344.348	0.001	4.559	29	2.254	5.82	1.11	28.839	0.15	0.203	351.846	0.446	5.917	5.458	2.069	1.934
470	584	2010-01-03 09:00:00	1.07	27.744	0.146	0.155	0.141	344.348	0.001	4.559	29	2.145	5.768	1.05	28.876	0.151	0.2	349.373	0.448	5.885	5.454	2.058	1.923
470	584	2010-01-03 10:00:00	1.02	27.515	0.147	0.156	0.141	344.348	0.001	4.559	29	2.046	5.696	1	28.817	0.152	0.201	348.07	0.45	5.839	5.423	2.05	1.916
470	584	2010-01-03 11:00:00	0.97	27.138	0.107	0.158	0.142	317.559	0.001	4.594	29	1.895	5.63	0.96	28.256	0.155	0.167	333.121	0.484	5.678	5.225	1.904	1.779
470	584	2010-01-03 12:00:00	0.93	26.557	0.108	0.16	0.142	317.559	0.001	4.594	29	1.812	5.559	0.92	27.982	0.156	0.175	329.254	0.482	5.643	5.202	1.914	1.789
470	584	2010-01-03 13:00:00	0.89	25.719	0.108	0.162	0.143	317.559	0.001	4.594	29	1.737	5.474	0.87	27.561	0.157	0.186	326.57	0.479	5.603	5.17	1.931	1.808
470	584	2010-01-03 14:00:00	0.86	24.77	0.109	0.163	0.174	279.996	0.001	5.473	29	1.665	5.391	0.84	26.353	0.16	0.162	307.754	0.498	5.423	4.931	1.845	1.722
470	584	2010-01-03 15:00:00	0.83	23.395	0.11	0.167	0.177	279.996	0.001	5.473	29	1.599	5.275	0.8	25.959	0.16	0.196	301.291	0.502	5.415	4.944	1.838	1.719
470	584	2010-01-03 16:00:00	0.8	20.073	0.111	0.173	0.18	279.996	0.001	5.473	29	1.55	5.003	0.76	25.31	0.161	0.254	293.748	0.488	5.374	4.918	1.906	1.791
470	584	2010-01-03 17:00:00	0.8	11.799	0.112	0.185	0.201	262.38	0.001	6.033	29	1.543	4.55	0.74	21.805	0.167	0.312	280.487	0.442	5.09	4.629	2.12	2.002
470	584	2010-01-03 18:00:00	0.81	358.58	0.113	0.2	0.202	262.38	0.001	6.033	29	1.574	4.212	0.71	17.179	0.173	0.394	272.733	0.395	4.883	4.457	2.374	2.239
470	584	2010-01-03 19:00:00	0.82	345.746	0.114	0.209	0.203	262.38	0.001	6.033	29	1.584	4.102	0.69	11.148	0.178	0.441	268.985	0.366	4.792	4.41	2.533	2.368
470	584	2010-01-03 20:00:00	0.81	339.46	0.115	0.21	0.18	329.071	0.001	5.584	29	1.558	4.131	0.73	346.442	0.193	0.35	320.576	0.346	4.276	3.834	2.644	2.443
470	584	2010-01-03 21:00:00	0.8	336.346	0.116	0.21	0.182	329.071	0.001	5.584	29	1.543	4.177	0.72	340.724	0.191	0.35	323.421	0.356	4.454	4.077	2.552	2.357
470	584	2010-01-03 22:00:00	0.79	334.483	0.252	0.209	0.182	329.071	0.001	5.584	29	1.68	4.202	0.71	336.87	0.189	0.359	327.388	0.361	4.602	4.27	2.519	2.331
470	584	2010-01-03 23:00:00	0.8	333.658	0.245	0.209	0.194	321.294	0.001	5.869	29	1.693	4.231	0.69	339.479	0.183	0.421	321.348	0.338	4.835	4.53	2.688	2.481
470	584	2010-01-04 00:00:00	0.83	333.624	0.208	0.209	0.194	321.294	0.001	5.869	29	1.688	4.277	0.71	339.112	0.183	0.429	320.96	0.339	4.915	4.638	2.679	2.474
470	584	2010-01-04 01:00:00	0.84	334.618	0.195	0.207	0.194	321.294	0.001	5.869	29	1.717	4.328	0.73	340.218	0.182	0.432	320.482	0.34	4.982	4.722	2.674	2.469
470	584	2010-01-04 02:00:00	0.87	334.692	0.19	0.207	0.226	298.954	0.001	6.651	29	1.764	4.336	0.7	351.334	0.177	0.52	305.832	0.301	5.072	4.71	2.992	2.75
470	584	2010-01-04 03:00:00	0.91	333.599	0.188	0.208	0.228	298.954	0.001	6.651	29	1.834	4.323	0.71	352.617	0.175	0.56	303.481	0.301	5.174	4.841	3.002	2.761
470	584	2010-01-04 04:00:00	0.94	333.129	0.191	0.207	0.229	298.954	0.001	6.651	29	1.914	4.346	0.73	353.675	0.173	0.595	302.243	0.297	5.274	4.963	3.046	2.803
470	584	2010-01-04 05:00:00	0.99	335.267	0.197	0.205	0.244	336.227	0.001	7.07	29	2.016	4.403	0.75	342.094	0.171	0.639	327.206	0.281	5.215	4.783	3.226	2.971
470	584	2010-01-04 06:00:00	1.03	339.214	0.197	0.2	0.245	336.227	0.001	7.07	29	2.116	4.497	0.77	345.862	0.165	0.684	331.775	0.274	5.467	5.077	3.3	3.032
470	584	2010-01-04 07:00:00	1.08	342.266	0.19	0.193	0.246	336.227	0.001	7.07	29	2.218	4.627	0.83	348.41	0.159	0.703	334.534	0.273	5.711	5.36	3.312	3.044
470	584	2010-01-04 08:00:00	1.17	344.484	0.162	0.185	0.281	342.79	0.001	7.841	29	2.348	4.765	0.81	348.278	0.145	0.843	341.327	0.248	6.181	5.776	3.619	3.308
470	584	2010-01-04 09:00:00	1.28	346.467	0.166	0.177	0.283	342.79	0.001	7.841	29	2.593	4.936	0.9	349.29	0.139	0.906	343.826	0.244	6.462	6.084	3.683	3.366
470	584	2010-01-04 10:00:00	1.39	347.745	0.166	0.167	0.282	342.79	0.001	7.841	29	2.824	5.165	1.02	350.238	0.132	0.945	344.972	0.239	6.725	6.339	3.767	3.45
470	584	2010-01-04 11:00:00	1.45	348.698	0.149	0.154	0.135	325.688	0.001	4.346	29	2.925	5.551	1.43	349.142	0.151	0.236	327.115	0.472	5.583	5.113	1.967	1.842
470	584	2010-01-04 12:00:00	1.48	349.162	0.146	0.14	0.134	325.688	0.001	4.346	29	2.979	6.054	1.47	349.475	0.138	0.197	326.106	0.471	6.063	5.539	1.969	1.845
470	584	2010-01-04 13:00:00	1.52	349.371	0.143	0.131	0.133	325.688	0.001	4.346	29	3.057	6.501	1.51	349.615	0.129	0.176	325.056	0.471	6.498	5.93	1.97	1.846
470	584	2010-01-04 14:00:00	1.58	349.497	0.139	0.125	0.14	335.234	0.001	4.559	29	3.162	6.832	1.57	349.642	0.124	0.176	334.836	0.455	6.838	6.244	2.033	1.904
470	584	2010-01-04 15:00:00	1.64	349.706	0.135	0.121	0.14	335.234	0.001	4.559	29	3.281	7.053	1.63	349.844	0.12	0.176	334.42	0.455	7.057	6.443	2.033	1.903
470	584	2010-01-04 16:00:00	1.68	350.177	0.079	0.119	0.14	335.234	0.001	4.559	29	3.21	7.234	1.67	350.312	0.118	0.176	334.377	0.456	7.228	6.601	2.033	1.903
470	584	2010-01-04 17:00:00	1.7	350.941	0.078	0.116	0.089	286.858	0.001	3.103	29	3.247	7.409	1.7	350.947	0.116	0.041	285.811	0.652	7.24	6.48	1.44	1.359
470	584	2010-01-04 18:00:00	1.7	351.678	0.078	0.115	0.089	286.858	0.001	3.103	29	3.246	7.568	1.7	351.682	0.114	0.038	285.504	0.652	7.418	6.687	1.44	1.359
470	584	2010-01-04 19:00:00	1.94	353.321	0.07	0.107	0.088	286.858	0.001	3.103	29	3.642	8.169	1.94	353.323	0.107	0.031	285.433	0.652	8.031	7.301	1.44	1.359
470	584	2010-01-04 20:00:00	1.8	354.153	0.119	0.11	0.118	254.352	0.001	3.967	29	3.566	7.921	1.8	354.196	0.11	0.064	264.328	0.53	7.82	7.143	1.75	1.64
470	584	2010-01-04 21:00:00	1.73	353.649	0.122	0.112	0.118	254.352	0.001	3.967	29	3.434	7.77	1.73	353.724	0.112	0.079	261.795	0.525	7.683	7.026	1.769	1.66
470	584	2010-01-04 22:00:00	1.68	352.912	0.076	0.113	0.118	254.352	0.001	3.967	29	3.203	7.657	1.68	353.04	0.113	0.099	258.298	0.521	7.575	6.921	1.786	1.677
470	584	2010-01-04 23:00:00	1.68	349.589	0.075	0.118	0.341	290.129	0.001	9.415	29	3.184	7.146	1.55	357.019	0.108	0.658	296.537	0.25	8.223	7.694	3.532	3.199
470	584	2010-01-05 00:00:00	1.76	340.921	0.075	0.128	0.364	290.129	0.001	9.415	29	3.329	6.327	1.49	357.167	0.107	0.952	291.745	0.251	8.285	7.71	3.561	3.256
470	584	2010-01-05 01:00:00	1.85	333.221	0.074	0.135	0.372	290.129	0.002	9.415	29	3.469	6	1.45	356.662	0.106	1.146	290.051	0.239	8.288	7.635	3.792	3.484
470	584	2010-01-05 02:00:00	1.83	331.921	0.074	0.134	0.246	273.323	0.001	6.902	29	3.43	6.102	1.6	346.644	0.116	0.891	277.753	0.261	7.325	6.687	3.483	3.21
470	584	2010-01-05 03:00:00	1.78	333.609	0.074	0.13	0.24	273.323	0.001	6.902	29	3.321	6.322	1.61	344.31	0.117	0.747	275.383	0.272	7.302	6.707	3.337	3.077
470	584	2010-01-05 04:00:00	1.75	334.488	0.074	0.128	0.239	273.323	0.001	6.902	29	3.268	6.468	1.61	343.914	0.116	0.699	274.713	0.276	7.408	6.838	3.29	3.034
470	584	2010-01-05 05:00:00	1.74	334.807	0.074	0.127	0.236	281.031	0.001	6.846	29	3.236	6.565	1.61	343.294	0.115	0.676	278.867	0.278	7.498	6.945	3.265	3.009
470	584	2010-01-05 06:00:00	1.72	335.066	0.074	0.126	0.235	281.031	0.001	6.846	29	3.184	6.638	1.59	342.993	0.115	0.652	279.627	0.281	7.563	7.015	3.228	2.972
470	584	2010-01-05 07:00:00	1.68	335.167	0.074	0.125	0.235	281.031	0.001	6.846	29	3.115	6.687	1.56	342.797	0.114	0.63	279.97	0.284	7.619	7.06	3.187	2.932
470	584	2010-01-05 08:00:00	1.62	336.123	0.074	0.122	0.122	337.173	0.001	4.047	29	3.016	6.855	1.62	336.172	0.121	0.144	327.192	0.523	6.7	5.888	1.775	1.665
470	584	2010-01-05 09:00:00	1.56	337.467	0.075	0.119	0.122	337.173	0.001	4.047	29	2.917	7.1	1.56	337.496	0.118	0.128	331.397	0.517	6.973	6.196	1.799	1.688
470	584	2010-01-05 10:00:00	1.52	338.323	0.076	0.116	0.121	337.173	0.001	4.047	29	2.85	7.291	1.51	338.339	0.116	0.121	334.807	0.516	7.185	6.429	1.804	1.694
470	584	2010-01-05 11:00:00	1.48	339.029	0.078	0.114	0.104	15.747	0.001	3.574	29	2.82	7.464	1.48	339.011	0.114	0.061	3.365	0.599	7.281	6.451	1.563	1.474
470	584	2010-01-05 12:00:00	1.47	339.793	0.08	0.112	0.105	15.747	0.001	3.574	29	2.778	7.615	1.46	339.759	0.112	0.072	11.113	0.584	7.455	6.636	1.6	1.507
470	584	2010-01-05 13:00:00	1.62	340.568	0.076	0.107	0.105	15.747	0.001	3.574	29	3.04	7.966	1.62	340.524	0.107	0.081	15.946	0.573	7.818	6.975	1.631	1.536
470	584	2010-01-05 14:00:00	1.64	342.064	0.078	0.107	0.14	21.381	0.001	4.553	29	3.081	7.874	1.63	341.786	0.107	0.162	19.153	0.453	7.845	7.063	2.042	1.909
470	584	2010-01-05 15:00:00	1.67	343.688	0.079	0.109	0.141	21.381	0.001	4.553	29	3.156	7.718	1.66	343.291	0.108	0.194	22.11	0.451	7.738	6.979	2.054	1.923
470	584	2010-01-05 16:00:00	1.72	345.44	0.079	0.11	0.141	21.381	0.001	4.553	29	3.26	7.644	1.71	345.01	0.108	0.209	23.754	0.449	7.679	6.925	2.061	1.93
470	584	2010-01-05 17:00:00	1.78	348.819	0.08	0.113	0.355	54.573	0.001	9.609	29	3.378	7.297	1.67	343.954	0.104	0.622	28.293	0.268	8.202	7.469	3.277	2.968
470	584	2010-01-05 18:00:00	1.9	355.528	0.08	0.121	0.383	54.573	0.002	9.609	29	3.596	6.648	1.66	345.001	0.104	0.929	33.557	0.253	8.325	7.627	3.51	3.192
470	584	2010-01-05 19:00:00	2.04	2.541	0.081	0.128	0.4	54.573	0.002	9.609	29	3.86	6.314	1.63	346.14	0.103	1.215	35.649	0.227	8.463	7.79	3.912	3.556
470	584	2010-01-05 20:00:00	2.14	7.197	0.081	0.131	0.356	50.261	0.002	8.869	29	4.065	6.333	1.7	350.081	0.106	1.299	39.572	0.218	8.347	7.756	4.099	3.734
470	584	2010-01-05 21:00:00	2.22	10.144	0.081	0.129	0.339	50.261	0.001	8.869	29	4.216	6.522	1.77	353.492	0.107	1.339	41.415	0.207	8.418	7.895	4.342	3.964
470	584	2010-01-05 22:00:00	2.29	13.104	0.082	0.128	0.331	50.261	0.001	8.869	29	4.371	6.72	1.91	359.492	0.109	1.272	45.874	0.209	8.371	7.948	4.313	3.957
470	584	2010-01-05 23:00:00	2.43	17.573	0.082	0.128	0.415	53.023	0.002	10.69	29	4.635	6.8	1.76	356.057	0.102	1.67	42.445	0.178	9.109	8.704	5.037	4.601
470	584	2010-01-06 00:00:00	2.63	22.52	0.131	0.128	0.418	53.023	0.002	10.69	29	5.318	6.867	1.77	357.932	0.1	1.946	42.938	0.167	9.408	9.038	5.396	4.943
470	584	2010-01-06 01:00:00	2.84	26.16	0.126	0.126	0.417	53.023	0.002	10.69	29	5.728	7.056	1.88	2.672	0.099	2.127	44.081	0.16	9.584	9.28	5.654	5.191
470	584	2010-01-06 02:00:00	3.06	28.906	0.117	0.124	0.439	47.351	0.002	11.203	29	6.129	7.289	1.92	6.198	0.096	2.384	42.983	0.151	10.015	9.781	6.02	5.551
470	584	2010-01-06 03:00:00	3.27	30.873	0.116	0.121	0.437	47.351	0.002	11.203	29	6.572	7.505	2.07	11.064	0.096	2.527	43.543	0.147	10.088	9.898	6.234	5.769
470	584	2010-01-06 04:00:00	3.43	32.228	0.114	0.119	0.435	47.351	0.002	11.203	29	6.889	7.673	2.28	17.164	0.097	2.558	43.564	0.146	10.072	9.921	6.285	5.833
470	584	2010-01-06 05:00:00	3.61	33.047	0.11	0.118	0.494	36.095	0.002	12.425	29	7.239	7.771	1.73	5.864	0.091	3.167	40.225	0.13	10.686	10.43	7.048	6.53
470	584	2010-01-06 06:00:00	3.78	33.461	0.109	0.118	0.496	36.095	0.002	12.425	29	7.587	7.833	1.78	9.426	0.091	3.329	39.575	0.129	10.729	10.512	7.136	6.626
470	584	2010-01-06 07:00:00	3.86	33.852	0.109	0.118	0.495	36.095	0.002	12.425	29	7.758	7.879	1.8	11.622	0.091	3.414	39.262	0.128	10.695	10.503	7.219	6.723
470	584	2010-01-06 08:00:00	3.92	33.544	0.108	0.118	0.559	20.981	0.002	13.741	29	7.897	7.868	1.44	21.609	0.094	3.648	35.01	0.123	9.956	9.445	7.495	6.967
470	584	2010-01-06 09:00:00	3.99	32.561	0.108	0.119	0.565	20.981	0.002	13.741	29	8.045	7.828	1.32	17.334	0.094	3.767	34.017	0.123	10.055	9.557	7.5	6.97
470	584	2010-01-06 10:00:00	4.02	31.755	0.109	0.119	0.567	20.981	0.002	13.741	29	8.124	7.787	1.27	19.111	0.094	3.818	32.851	0.123	10.078	9.628	7.478	6.951
470	584	2010-01-06 11:00:00	4.13	30.418	0.109	0.12	0.69	12.288	0.002	15.976	29	8.351	7.72	0.82	62.086	0.109	4.047	29.389	0.121	8.378	7.806	7.579	7.027
470	584	2010-01-06 12:00:00	4.26	29.43	0.109	0.121	0.706	12.288	0.002	15.976	29	8.637	7.666	0.66	67.771	0.11	4.209	28.673	0.122	8.249	7.653	7.539	6.993
470	584	2010-01-06 13:00:00	4.33	29.148	0.109	0.122	0.711	12.288	0.002	15.976	29	8.792	7.655	0.63	68.118	0.109	4.283	28.447	0.122	8.412	7.86	7.528	6.992
470	584	2010-01-06 14:00:00	4.34	28.657	0.11	0.122	0.719	7.384	0.002	16.184	29	8.818	7.644	0.73	68.566	0.11	4.277	27.598	0.122	8.381	7.907	7.513	6.982
470	584	2010-01-06 15:00:00	4.33	27.849	0.11	0.122	0.721	7.384	0.002	16.184	29	8.81	7.615	0.71	68.139	0.109	4.275	26.84	0.123	8.499	8.033	7.482	6.951
470	584	2010-01-06 16:00:00	4.33	27.296	0.11	0.123	0.724	7.384	0.002	16.184	29	8.81	7.586	0.68	67.946	0.108	4.278	26.363	0.123	8.575	8.128	7.453	6.924
470	584	2010-01-06 17:00:00	4.34	27.08	0.11	0.123	0.727	9.212	0.002	16.179	29	8.838	7.563	0.61	68.806	0.11	4.299	26.328	0.124	8.544	8.145	7.435	6.91
470	584	2010-01-06 18:00:00	4.37	26.988	0.111	0.124	0.728	9.212	0.002	16.179	29	8.905	7.555	0.58	68.586	0.109	4.332	26.31	0.124	8.605	8.207	7.431	6.912
470	584	2010-01-06 19:00:00	4.4	26.871	0.111	0.124	0.728	9.212	0.002	16.179	29	8.965	7.558	0.56	68.38	0.108	4.361	26.251	0.124	8.656	8.253	7.436	6.923
